spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.04341545949726584,0.06784441270141259,0,0.012214476602073374,0.028382620458846538
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.286972567518475,-0.19333879622345307,10,-0.24015568187096403,0.023886166146689262
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.036914154320863535,0.16510038134259436,20,0.10100726783172895,0.03270056811778848
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.1534135348664113,0.23564065236276838,30,0.19452709361458984,0.02097630548376457
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.026155146157745543,0.13250355899148702,40,0.07932935257461629,0.02712969715146467
High access only (not-yet-treated controls),"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.08221353225011582,0.1908501684925432,50,0.1365318503713295,0.027713427612864123
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-2256749.8616970554,1301557.8242785768,-50,-477596.01870923926,907731.5525448042
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-2370155.512689575,1070023.8266833043,-40,-650065.8430031353,877596.7702481835
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-1090673.914345395,699497.286259992,-30,-195588.31404270153,456676.32668504777
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-2071772.7496796644,1158271.2681152194,-20,-456750.7407822225,823990.8208660418
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,0,0,-10,0,0
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-1050290.4750531963,548656.804208964,0,-250816.83542211613,407894.71409748984
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-1198915.393128186,292571.60173274844,10,-453171.89569771884,380481.37624003435
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-589458.9539966239,369171.4911059247,20,-110143.73144534961,244548.5829343236
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-426461.2949317553,261753.24727542818,30,-82354.02382816354,175564.9342365264
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-752918.0776589345,1565415.4839089704,40,406248.703125018,591411.6228489553
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-1172782.7906814907,477837.1672438785,50,-347472.81171880604,421076.5198789207
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-1549558.670412897,1058918.670652733,-50,-245319.999880082,665427.8931289872
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-1690030.2839421858,863229.2080035092,-40,-413400.53796933836,651341.7071290038
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-726315.8198073248,590497.5949660635,-30,-67909.1124206307,335921.7894830072
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-1502582.779774758,964835.3004124801,-20,-268873.739681139,629443.3878028669
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-793655.7927617918,455742.42873310565,0,-168956.6820143431,318724.03609563713
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-966032.9307770986,211095.683376714,10,-377468.6237001923,300287.9117739318
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-456778.79935535614,328650.1552779125,20,-64064.32203872183,200364.5292431808
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-339127.2378420756,233938.0921128295,30,-52594.57286462303,146190.13519257784
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-607905.088874307,1148191.461364888,40,270143.1862452904,447983.8138365293
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-949632.651434834,380696.17453039356,50,-284468.2384522202,339369.59846051724
