sample,design,spec,outcome,event_time,att,se,conf_low,conf_high
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),0,8.50364793251485,9.398354161677311,-9.917126224372678,26.924422089402377
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),10,-11.300509713757403,10.932941793595585,-32.72907562920475,10.128056201689944
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),20,-1.270638973350313,11.443501460495721,-23.699901835921924,21.1586238892213
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),30,-11.978256348894803,14.240480566040862,-39.88959825833489,15.933085560545287
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),40,-5.498466332343349,15.682334604225355,-36.23584215662505,25.238909491938347
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),50,-0.5016447368421053,19.35787815327811,-38.4430859172672,37.43979644358299
Not-yet-only controls,County of school,Low-access first exposure,Any STEM birth (pp),60,6.981578947368419,26.0422457631547,-44.06122274841479,58.02438064315163
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),-60,3.557495544367003,3.35460384299815,-3.017527987909371,10.132519076643376
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),-50,0.6068737256842619,3.808002029601288,-6.856810252334262,8.070557703702786
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),-40,-0.08567186069420309,3.141179940761819,-6.2423845445873685,6.071040823198961
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),-30,-3.370158780772267,2.607529177436237,-8.480915968547292,1.7405984070027576
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),-20,1.58957843244853,2.9055242533772145,-4.10524910417081,7.28440596906787
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),0,0.7144006595879651,2.9483729725628303,-5.064410366635182,6.493211685811112
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),10,0.15014750784837352,3.927049749624294,-7.546870001415242,7.8471650171119895
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),20,3.270526350242571,4.433657561538379,-5.419442470372651,11.960495170857794
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),30,0.08221712193336778,5.392915993182212,-10.487898224703768,10.652332468570505
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),40,4.3089859528195475,5.392841308698122,-6.26098301222877,14.878954917867866
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),50,-2.358730721149117,7.172614559343136,-16.417055257461662,11.699593815163428
Not-yet-only controls,25 km radius,Any exposure,STEM share zero-filled (pp),60,-7.1467744866888365,7.684795366157486,-22.208973404357508,7.915424430979836
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),-60,1.787818570622625,2.518472295935584,-3.1483871294111196,6.72402427065637
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),-50,-0.22207634069415666,3.1209613850859057,-6.339160655462532,5.895007974074218
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),-40,-0.28991130995449643,2.6770120114240172,-5.53685485234557,4.9570322324365765
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),-30,-2.629321780727355,1.8712400576102577,-6.29695229364346,1.0383087321887503
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),-20,1.535494057899249,2.106009390957658,-2.5922843483777607,5.663272464176258
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),0,0.2607481419090317,2.338278576145991,-4.322277867337111,4.843774151155174
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),10,0.09421386671135808,3.2133538633235643,-6.203959705402828,6.392387438825543
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),20,2.5483876612618754,3.517612660674028,-4.34613315365922,9.442908476182971
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),30,-0.40511380410514064,4.575673766888619,-9.373434387206833,8.563206778996554
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),40,2.909063369554752,4.298207818953745,-5.515423955594589,11.333550694704094
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),50,-1.6108796618351002,5.586561203943011,-12.5605396215634,9.338780297893202
Not-yet-only controls,25 km radius,Any exposure,STEM share smoothed (pp),60,-5.364808189640601,6.670679331473034,-18.439339679327748,7.709723300046545
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),-60,-0.3748057614572215,0.2599634142128929,-0.8843340533144914,0.1347225304000485
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),-50,-0.22458264147715332,0.1981222532719773,-0.6129022578902288,0.16373697493592218
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),-40,-0.20018965839917538,0.12176380698425736,-0.4388467200883198,0.03846740328996903
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),-30,-0.23207392127860751,0.12683459655266144,-0.48066973052182393,0.016521887964608906
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),-20,0.010478284809824772,0.09001094388978101,-0.165943165214146,0.18689973483379554
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),0,-0.002886281166013262,0.1316774096662021,-0.26097400411176935,0.25520144177974285
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),10,-0.16625830035400566,0.17296295513004756,-0.5052656924088988,0.17274909170088756
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),20,0.09367116728277514,0.21912427659373718,-0.3358124148409497,0.5231547494065
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),30,0.3869006661366484,0.3648219340049611,-0.32815032451307535,1.101951656786372
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),40,1.185574723236918,1.1319082894103467,-1.0329655240073616,3.4041149704811975
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),50,0.11170261091385236,0.3432809245447512,-0.56112800119386,0.7845332230215647
Not-yet-only controls,25 km radius,Any exposure,STEM births (count),60,0.0981169677176672,0.3704839339472784,-0.6280315428189984,0.8242654782543328
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),-60,3.5011037543082453,4.318221141900112,-4.962609683815975,11.964817192432465
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),-50,-2.180255087008892,4.804751246316252,-11.597567529788746,7.237057355770963
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),-40,-0.9606141486946526,4.124517193413709,-9.044667847785522,7.123439550396217
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),-30,-5.708804939464791,2.7904747455983907,-11.178135440837636,-0.23947443809194535
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),-20,-1.166743698167131,3.6006834021712066,-8.224083166422696,5.890595770088433
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),0,-1.4275466955391085,3.68566808912524,-8.651456150224579,5.796362759146361
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),10,-2.034159623992688,4.701508984966407,-11.249117234526844,7.180797986541469
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),20,1.0828644333534703,5.260790459105693,-9.228284866493688,11.39401373320063
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),30,-2.203680617427597,6.533629080732696,-15.009593615663682,10.602232380808488
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),40,4.361373509648263,6.78164432400593,-8.930649365403358,17.653396384699885
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),50,-4.102793026038205,8.690535937383284,-21.13624346330944,12.930657411233033
Not-yet-only controls,25 km radius,Any exposure,Any STEM birth (pp),60,-10.550897174330577,10.639899059828627,-31.405099331594684,10.30330498293353
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),-50,17.066666666666666,24.797016305245695,-31.535485291614894,65.66881862494823
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),-40,-5.333333333333334,5.614120400741213,-16.337009318786112,5.670342652119444
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),-30,9.992458521870287,13.103515581578163,-15.690432018022914,35.675349061763484
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),-20,19.087418509443136,14.487234080322414,-9.307560287988796,47.48239730687507
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),0,8.916749764902981,12.266770415743624,-15.126120249954521,32.95961977976049
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),10,9.540740915451986,7.55782345645752,-5.272593059204752,24.354074890108723
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),20,1.2470999133105833,5.631201164992356,-9.790054370074435,12.284254196695601
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),30,13.68673050615595,6.569349600412392,0.8108052893476625,26.562655722964237
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),40,14.844058835655474,6.2308379338041915,2.6316164853992596,27.05650118591169
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),50,0.5345838494887608,19.157673174326014,-37.01445557219022,38.083623271167745
Not-yet-only controls,25 km radius,High-access first exposure,STEM share zero-filled (pp),60,-5.907828786783707,13.168579465675576,-31.718244539507836,19.902586965940422
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),-60,7.291666666666666,3.3461508403772258,0.733211019527304,13.850122313806029
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),-50,12.750000000000005,21.50802801707085,-29.405734913458858,54.90573491345887
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),-40,-3.049999999999998,4.315196123750472,-11.507784402550925,5.407784402550928
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),-30,8.73510748510749,11.526246487539087,-13.85633563046912,31.3265506006841
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),-20,12.810858545908381,12.510170035973662,-11.709074724599997,37.33079181641676
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),0,6.308766753118913,13.496323156452227,-20.144026633527453,32.76156013976528
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),10,7.658268733850128,5.285601416910721,-2.701510043294884,18.01804751099514
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),20,0.6430165441793327,5.521738378408982,-10.179590677502274,11.465623765860938
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),30,10.959134534715929,5.131658472026384,0.9010839295442157,21.017185139887644
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),40,10.447158661444375,4.944931783542205,0.7550923657016533,20.139224957187096
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),50,0.5588624338624344,13.870679485678828,-26.62766935806807,27.745394225792936
Not-yet-only controls,25 km radius,High-access first exposure,STEM share smoothed (pp),60,-6.478565472467913,12.749756742000708,-31.4680886867893,18.510957741853474
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),-50,0.32799999999999996,0.4787026043110886,-0.6102571044497336,1.2662571044497335
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),-40,0.10400000000000001,0.21634131572433737,-0.32002897881970127,0.5280289788197012
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),-30,0.1846153846153846,0.2700850905348666,-0.344751392832954,0.7139821620637232
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),-20,0.15581395348837207,0.3032425359663836,-0.43854141700573984,0.750169323982484
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),0,0.27209302325581397,0.2908577348490904,-0.2979881370484032,0.8421741835600312
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),10,0.2093023255813953,0.20968116827431849,-0.20167276423626893,0.6202774153990596
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),20,0.28460686600221474,0.26322399093141247,-0.23131215622335366,0.8005258882277831
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),30,0.6542635658914728,0.2828820356962626,0.09981477592679822,1.2087123558561474
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),40,0.3492063492063492,0.21404159012439147,-0.07031516743745808,0.7687278658501564
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),50,0.6587301587301587,0.41799745087119405,-0.16054484497738164,1.478005162437699
Not-yet-only controls,25 km radius,High-access first exposure,STEM births (count),60,-0.13008130081300812,1.001141137170549,-2.092317929667284,1.8321553280412677
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),-50,14.399999999999999,26.85289138157346,-38.231667107883986,67.03166710788398
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),-40,-8.000000000000002,5.4559761641006155,-18.69371328163721,2.693713281637205
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),-30,4.102564102564102,14.426372671849377,-24.173126334260676,32.37825453938888
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),-20,17.397563676633442,14.366654212915096,-10.761078580680145,45.55620593394703
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),0,5.548172757475084,12.62743136523526,-19.201592718386028,30.297938233336193
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),10,12.790697674418604,8.240338182318379,-3.360365162925417,28.941760511762624
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),20,0.8859357696566987,8.739692698622259,-16.243861919642928,18.015733458956323
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),30,19.689922480620158,8.878685577032288,2.287698749636874,37.09214621160344
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),40,15.87301587301587,7.340169713689864,1.4862832341837375,30.259748511848002
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),50,2.886579864025407e-15,18.82669483816637,-36.90032188280609,36.90032188280609
Not-yet-only controls,25 km radius,High-access first exposure,Any STEM birth (pp),60,-8.94308943089431,20.49125017446767,-49.105939772850945,31.219760911062323
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-60,3.544020802914066,3.1481423264550354,-2.6263381569378033,9.714379762765935
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-50,-0.1470981148183237,4.580262918506019,-9.124413435090121,8.830217205453474
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-40,0.5071663802806552,3.649662912976298,-6.646172929152888,7.660505689714199
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-30,-5.116511086617957,2.80494141777547,-10.614196265457878,0.38117409222196397
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),-20,-1.0030813757813515,3.265897211093148,-7.4042399095239215,5.398077157961218
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),0,2.0091710533958653,3.7268907848447332,-5.295534884899812,9.313876991691542
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),10,-1.3430928542386644,4.511937340359078,-10.186490041342458,7.500304332865129
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),20,6.839303696727026,4.8587549651428965,-2.68385603495305,16.362463428407104
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),30,-2.263962437554433,8.110720739809908,-18.160975087581853,13.633050212472988
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),40,2.878896122633695,7.383339695177636,-11.592449679914472,17.350241925181862
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),50,-6.310173795948726,9.143242834775679,-24.230929752109056,11.610582160211605
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share zero-filled (pp),60,-0.845774301690865,9.681237423488888,-19.820999651729085,18.129451048347352
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-60,2.000836954112094,2.636990867047204,-3.1676651453004263,7.169339053524614
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-50,-0.383154111290143,3.689211464964308,-7.614008582620187,6.847700360039902
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-40,0.4171169463888291,2.900254918634512,-5.267382694134815,6.101616586912472
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-30,-3.6322477750407995,2.216751335318286,-7.977080392264639,0.7125848421830407
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),-20,0.27796979486283485,2.2661851544949423,-4.163753107947252,4.719692697672921
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),0,0.9039860460758404,2.725465848367308,-4.437927016724084,6.245899108875765
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),10,-0.5698341890910593,3.993461853874114,-8.397019422684322,7.257351044502204
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),20,3.5919424400163145,3.782612074427385,-3.8219772258613602,11.00586210589399
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),30,-2.8055778226698216,6.333190687688242,-15.218631570538776,9.607475925199132
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),40,1.5800806302851362,6.552020488852374,-11.261879527865517,14.42204078843579
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),50,-3.731573715246032,7.632643764930187,-18.691555494509196,11.228408064017133
Not-yet-only controls,25 km radius,Low-access first exposure,STEM share smoothed (pp),60,-0.017303694849059692,8.43052354268231,-16.541129838506386,16.50652244880827
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),-60,-0.35103952023533586,0.2554293880536046,-0.8516811208204009,0.14960208034972916
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),-50,-0.2897357481154193,0.2592048126725413,-0.7977771809536003,0.21830568472276163
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),-40,-0.2323819278355583,0.1552293118777821,-0.5366313791160112,0.07186752344489464
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),-30,-0.3109643375512018,0.16412747955150672,-0.6326541974721549,0.010725522369751384
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),-20,0.018301872666968397,0.11383320409400652,-0.20481120735728436,0.24141495269122115
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),0,0.018068950138061923,0.1497871945020568,-0.2755139510859694,0.3116518513620932
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),10,-0.12450029677238768,0.18153349621847023,-0.4803059493605893,0.23130535581581396
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),20,0.13671726700253437,0.3142204243377965,-0.47915476469954676,0.7525892987046156
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),30,0.5139014814208981,0.524736276984044,-0.5145816214678282,1.5423845843096244
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),40,1.90962860566903,1.7527538564754779,-1.5257689530229068,5.3450261643609664
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),50,0.2241611188155438,0.3228384320338502,-0.4086022079708026,0.8569244456018902
Not-yet-only controls,25 km radius,Low-access first exposure,STEM births (count),60,0.046784532671629436,0.4417794849093591,-0.8191032577507144,0.9126723230939732
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-60,3.866517736570065,4.5750223691182565,-5.100526106901718,12.833561580041849
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-50,-2.6694600073156423,5.453199073317273,-13.357730191017497,8.018810176386213
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-40,0.2253840695740349,4.827346647732559,-9.23621535998178,9.68698349912985
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-30,-6.6564759512189955,3.429576906279135,-13.3784466875261,0.06549478508810846
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),-20,-3.6401987851846322,3.9515360805163993,-11.385209502996775,4.104811932627511
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),0,0.7630532721621209,4.271378859736458,-7.608849292921337,9.13495583724558
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),10,-4.621282166871241,5.506209340545638,-15.41345247434069,6.170888140598208
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),20,5.142155468823901,6.350494091699453,-7.304812950907026,17.58912388855483
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),30,-5.952133890010064,9.398292800551781,-24.372787779091553,12.468519999071425
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),40,4.395782507586478,9.417988954326631,-14.06347584289372,22.855040858066676
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),50,-5.26200296627382,12.027855381278918,-28.8365995135805,18.31259358103286
Not-yet-only controls,25 km radius,Low-access first exposure,Any STEM birth (pp),60,-2.1129408226182433,13.75759973580117,-29.077836304788534,24.85195465955205
