spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-6408667.995955298,3195695.8359058835,-20,-1606486.0800247074,2450092.8142503016
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,0,0,-10,0,0
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-2911679.6196897156,1407450.6535438928,0,-752114.4830729114,1101818.9472534715
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-5493457.390669666,2778393.718794694,10,-1357531.835937486,2110166.0993531533
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-5091615.533437139,2368672.131093408,20,-1361471.7011718657,1903134.608298609
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-3646418.3279971965,1647860.65299722,30,-999278.8374999884,1350581.3727026572
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-3705264.96102742,1643788.2891524415,40,-1030738.3359374892,1364554.4005560873
High access only (not-yet-treated controls),County population,Wooldridge ETWFE,-2440662.434184444,1033542.3404344723,50,-703560.046874986,886276.72821911145
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-4376118.748610712,2816179.846836221,-50,-779969.4508872455,1834770.0498589114
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-2972054.826259496,1973914.1171710878,-40,-499070.3545442043,1261726.7712833122
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-4476382.494029744,2838976.573327996,-30,-818702.9603508741,1866163.0273871785
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-4466681.564100722,2795721.316787143,-20,-835480.1236567897,1852653.7961448636
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-2005866.9203381024,1254614.6827569052,0,-375626.1187905985,831755.5109936245
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-3925351.7605071915,2451909.159456727,10,-736721.300525232,1626852.2755009998
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-3998832.7394462368,1696509.197796274,20,-1151161.7708249814,1452893.3513373751
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-2677165.0464648707,1319463.531240159,30,-678850.7576123558,1019548.1065574054
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-2495417.207826376,1375170.764864599,40,-560123.2214808885,987394.8909925958
High access only (not-yet-treated controls),County population,Wooldridge ETWFE + county pre-period trend,-1351876.5755258119,785856.4300519308,50,-283010.07273694046,545340.0524433017
