GEOID,decade,population,n_inventors,any_allsci,inv_per_100k,log1p_n_inventors,lon_county,lat_county
38035,1940,34518,0,0,0,0,-97.4543088773736,47.92094055444587
38035,1950,39443,0,0,0,0,-97.4543088773736,47.92094055444587
38035,1960,48677,0,0,0,0,-97.4543088773736,47.92094055444587
38035,1970,61102,0,0,0,0,-97.4543088773736,47.92094055444587
38035,1980,66100,0,0,0,0,-97.4543088773736,47.92094055444587
38035,1990,70683,0,0,0,0,-97.4543088773736,47.92094055444587
38035,2000,66109,0,0,0,0,-97.4543088773736,47.92094055444587
38037,1800,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1810,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1820,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1830,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1840,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1850,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1860,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1870,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1880,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1890,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1900,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1910,NA,0,0,NA,0,-101.63864611106499,46.357914939291966
38037,1920,9553,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1930,10134,1,1,9.867771857114663,0.6931471805599453,-101.63864611106499,46.357914939291966
38037,1940,8264,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1950,7114,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1960,6248,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1970,5009,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1980,4274,0,0,0,0,-101.63864611106499,46.357914939291966
38037,1990,3549,0,0,0,0,-101.63864611106499,46.357914939291966
38037,2000,2841,0,0,0,0,-101.63864611106499,46.357914939291966
38039,1800,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1810,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1820,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1830,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1840,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1850,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1860,NA,1,1,NA,0.6931471805599453,-98.23851015023614,47.4576579953944
38039,1870,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1880,NA,0,0,NA,0,-98.23851015023614,47.4576579953944
38039,1890,2817,1,1,35.49875754348598,0.6931471805599453,-98.23851015023614,47.4576579953944
38039,1900,4744,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1910,6274,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1920,7402,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1930,6889,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1940,5818,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1950,5460,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1960,5023,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1970,4184,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1980,3714,0,0,0,0,-98.23851015023614,47.4576579953944
38039,1990,3303,0,0,0,0,-98.23851015023614,47.4576579953944
38039,2000,2754,0,0,0,0,-98.23851015023614,47.4576579953944
38041,1800,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1810,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1820,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1830,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1840,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1850,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1860,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1870,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1880,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1890,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1900,NA,0,0,NA,0,-102.46291939389947,46.43390711731601
38041,1910,6557,1,1,15.250876925423212,0.6931471805599453,-102.46291939389947,46.43390711731601
38041,1920,7685,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1930,8796,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1940,7457,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1950,7100,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1960,6317,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1970,5075,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1980,4275,0,0,0,0,-102.46291939389947,46.43390711731601
38041,1990,3445,0,0,0,0,-102.46291939389947,46.43390711731601
38041,2000,2715,0,0,0,0,-102.46291939389947,46.43390711731601
38043,1800,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1810,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1820,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1830,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1840,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1850,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1860,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1870,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1880,NA,0,0,NA,0,-99.77073956809764,46.97930549147798
38043,1890,1211,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1900,1754,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1910,5962,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1920,7798,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1930,8031,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1940,6692,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1950,6168,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1960,5386,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1970,4362,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1980,3833,0,0,0,0,-99.77073956809764,46.97930549147798
38043,1990,3332,0,0,0,0,-99.77073956809764,46.97930549147798
38043,2000,2753,0,0,0,0,-99.77073956809764,46.97930549147798
38045,1800,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1810,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1820,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1830,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1840,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1850,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1860,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1870,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1880,NA,0,0,NA,0,-98.5354406360706,46.45724670750451
38045,1890,3187,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1900,6048,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1910,10724,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1920,11564,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1930,11517,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1940,10298,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1950,9498,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1960,8705,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1970,7117,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1980,6473,0,0,0,0,-98.5354406360706,46.45724670750451
38045,1990,5383,0,0,0,0,-98.5354406360706,46.45724670750451
38045,2000,4701,0,0,0,0,-98.5354406360706,46.45724670750451
38047,1800,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1810,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1820,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1830,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1840,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1850,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1860,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1870,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1880,NA,0,0,NA,0,-99.47721788828282,46.457529650593365
38047,1890,597,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1900,1625,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1910,6168,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1920,7723,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1930,8089,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1940,7561,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1950,6357,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1960,5369,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1970,4245,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1980,3493,0,0,0,0,-99.47721788828282,46.457529650593365
38047,1990,2847,0,0,0,0,-99.47721788828282,46.457529650593365
38047,2000,2308,0,0,0,0,-99.47721788828282,46.457529650593365
38049,1800,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1810,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1820,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1830,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1840,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1850,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1860,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1870,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1880,NA,0,0,NA,0,-100.64393969495822,48.23273069702232
38049,1890,1584,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1900,5253,1,1,19.036740909956215,0.6931471805599453,-100.64393969495822,48.23273069702232
38049,1910,17627,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1920,15544,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1930,15439,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1940,14034,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1950,12556,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1960,11099,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1970,8977,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1980,7858,0,0,0,0,-100.64393969495822,48.23273069702232
38049,1990,6528,0,0,0,0,-100.64393969495822,48.23273069702232
38049,2000,5987,0,0,0,0,-100.64393969495822,48.23273069702232
38051,1800,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1810,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1820,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1830,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1840,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1850,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1860,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1870,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1880,NA,0,0,NA,0,-99.44152425859579,46.11201401829452
38051,1890,3248,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1900,4818,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1910,7251,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1920,9010,1,1,11.098779134295228,0.6931471805599453,-99.44152425859579,46.11201401829452
38051,1930,9621,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1940,8984,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1950,7590,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1960,6702,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1970,5545,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1980,4800,0,0,0,0,-99.44152425859579,46.11201401829452
38051,1990,4021,0,0,0,0,-99.44152425859579,46.11201401829452
38051,2000,3390,0,0,0,0,-99.44152425859579,46.11201401829452
38053,1800,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1810,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1820,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1830,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1840,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1850,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1860,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1870,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1880,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1890,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1900,NA,0,0,NA,0,-103.39665397226348,47.74117117596202
38053,1910,5720,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1920,9544,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1930,9709,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1940,8426,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1950,6849,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1960,7296,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1970,6127,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1980,7132,0,0,0,0,-103.39665397226348,47.74117117596202
38053,1990,6383,0,0,0,0,-103.39665397226348,47.74117117596202
38053,2000,5737,0,0,0,0,-103.39665397226348,47.74117117596202
38055,1800,NA,1,1,NA,0.6931471805599453,-101.31733878456117,47.608083393193155
38055,1810,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1820,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1830,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1840,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1850,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1860,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1870,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1880,NA,0,0,NA,0,-101.31733878456117,47.608083393193155
38055,1890,860,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1900,4791,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1910,14496,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1920,17266,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1930,17991,1,1,5.558334722917014,0.6931471805599453,-101.31733878456117,47.608083393193155
38055,1940,16082,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1950,18824,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1960,14030,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1970,11251,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1980,12383,0,0,0,0,-101.31733878456117,47.608083393193155
38055,1990,10457,0,0,0,0,-101.31733878456117,47.608083393193155
38055,2000,9311,0,0,0,0,-101.31733878456117,47.608083393193155
38057,1800,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1810,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1820,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1830,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1840,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1850,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1860,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1870,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1880,NA,0,0,NA,0,-101.83211918600881,47.31195881774784
38057,1890,428,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1900,1778,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1910,4747,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1920,8224,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1930,9516,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1940,9611,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1950,8686,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1960,6805,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1970,6175,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1980,9404,0,0,0,0,-101.83211918600881,47.31195881774784
38057,1990,9808,0,0,0,0,-101.83211918600881,47.31195881774784
38057,2000,8644,0,0,0,0,-101.83211918600881,47.31195881774784
38059,1800,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1810,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1820,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1830,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1840,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1850,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1860,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1870,NA,1,1,NA,0.6931471805599453,-101.28092194927756,46.71699064043036
38059,1880,NA,0,0,NA,0,-101.28092194927756,46.71699064043036
38059,1890,4728,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1900,8069,2,1,24.786218862312555,1.0986122886681098,-101.28092194927756,46.71699064043036
38059,1910,25289,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1920,18714,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1930,19647,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1940,20184,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1950,19295,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1960,20992,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1970,20310,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1980,25177,0,0,0,0,-101.28092194927756,46.71699064043036
38059,1990,23700,0,0,0,0,-101.28092194927756,46.71699064043036
38059,2000,25303,0,0,0,0,-101.28092194927756,46.71699064043036
38061,1800,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1810,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1820,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1830,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1840,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1850,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1860,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1870,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1880,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1890,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1900,NA,0,0,NA,0,-102.35529310276085,48.201411283625234
38061,1910,8491,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1920,12140,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1930,13544,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1940,10482,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1950,9418,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1960,10077,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1970,8437,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1980,7679,0,0,0,0,-102.35529310276085,48.201411283625234
38061,1990,7021,0,0,0,0,-102.35529310276085,48.201411283625234
38061,2000,6631,0,0,0,0,-102.35529310276085,48.201411283625234
38063,1800,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1810,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1820,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1830,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1840,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1850,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1860,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1870,NA,0,0,NA,0,-98.1903922201797,47.922361245310995
38063,1880,NA,1,1,NA,0.6931471805599453,-98.1903922201797,47.922361245310995
38063,1890,4293,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1900,7316,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1910,10140,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1920,10362,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1930,10203,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1940,9129,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1950,8090,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1960,7034,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1970,5776,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1980,5233,0,0,0,0,-98.1903922201797,47.922361245310995
38063,1990,4410,0,0,0,0,-98.1903922201797,47.922361245310995
38063,2000,3715,0,0,0,0,-98.1903922201797,47.922361245310995
38065,1800,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1810,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1820,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1830,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1840,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1850,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1860,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1870,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1880,NA,0,0,NA,0,-101.34075933354713,47.11565519506924
38065,1890,464,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1900,990,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1910,3577,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1920,4425,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1930,4262,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1940,3859,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1950,3091,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1960,2610,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1970,2322,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1980,2495,0,0,0,0,-101.34075933354713,47.11565519506924
38065,1990,2381,0,0,0,0,-101.34075933354713,47.11565519506924
38065,2000,2065,0,0,0,0,-101.34075933354713,47.11565519506924
38067,1800,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1810,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1820,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1830,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1840,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1850,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1860,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1870,NA,0,0,NA,0,-97.55221262401531,48.76628379810142
38067,1880,NA,1,1,NA,0.6931471805599453,-97.55221262401531,48.76628379810142
38067,1890,14334,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1900,17869,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1910,14749,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1920,15177,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1930,14757,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1940,15671,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1950,13990,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1960,12946,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1970,10728,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1980,10399,0,0,0,0,-97.55221262401531,48.76628379810142
38067,1990,9238,0,0,0,0,-97.55221262401531,48.76628379810142
38067,2000,8585,0,0,0,0,-97.55221262401531,48.76628379810142
38069,1800,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1810,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1820,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1830,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1840,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1850,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1860,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1870,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1880,NA,0,0,NA,0,-99.98133188019624,48.24884015568511
38069,1890,905,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1900,4765,1,1,20.98635886673662,0.6931471805599453,-99.98133188019624,48.24884015568511
38069,1910,9740,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1920,9283,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1930,9074,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1940,9208,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1950,8326,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1960,7394,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1970,6323,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1980,6166,0,0,0,0,-99.98133188019624,48.24884015568511
38069,1990,5052,0,0,0,0,-99.98133188019624,48.24884015568511
38069,2000,4675,0,0,0,0,-99.98133188019624,48.24884015568511
38071,1800,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1810,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1820,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1830,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1840,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1850,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1860,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1870,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1880,NA,0,0,NA,0,-98.72227228678518,48.26866458917662
38071,1890,4418,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1900,9198,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1910,15199,1,1,6.579380222383051,0.6931471805599453,-98.72227228678518,48.26866458917662
38071,1920,15427,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1930,16252,2,1,12.306177701206005,1.0986122886681098,-98.72227228678518,48.26866458917662
38071,1940,15626,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1950,14373,1,1,6.957489737702637,0.6931471805599453,-98.72227228678518,48.26866458917662
38071,1960,13443,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1970,12915,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1980,13048,0,0,0,0,-98.72227228678518,48.26866458917662
38071,1990,12681,0,0,0,0,-98.72227228678518,48.26866458917662
38071,2000,12066,0,0,0,0,-98.72227228678518,48.26866458917662
38073,1800,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1810,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1820,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1830,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1840,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1850,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1860,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1870,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1880,NA,0,0,NA,0,-97.65744194390801,46.45640943493928
38073,1890,5393,0,0,0,0,-97.65744194390801,46.45640943493928
38073,1900,6919,0,0,0,0,-97.65744194390801,46.45640943493928
38073,1910,10345,0,0,0,0,-97.65744194390801,46.45640943493928
38073,1920,11618,0,0,0,0,-97.65744194390801,46.45640943493928
38073,1930,10983,0,0,0,0,-97.65744194390801,46.45640943493928
