"country","iso3","year","births","n_inventors","rate_per_100k_births"
"Canada","CAN",1856,118200,4,3.38409475465313
"Canada","CAN",1857,121100,7,5.78034682080925
"Canada","CAN",1858,123900,8,6.45682001614205
"Canada","CAN",1859,126700,8,6.31412786108919
"Canada","CAN",1860,129300,8,6.18716163959783
"Canada","CAN",1861,131800,6,4.55235204855842
"Canada","CAN",1862,132400,8,6.04229607250755
"Canada","CAN",1863,132900,9,6.77200902934537
"Canada","CAN",1864,133000,5,3.7593984962406
"Canada","CAN",1865,133300,9,6.7516879219805
"Canada","CAN",1866,133500,8,5.99250936329588
"Canada","CAN",1867,133500,12,8.98876404494382
"Canada","CAN",1868,133200,8,6.00600600600601
"Canada","CAN",1869,133000,3,2.25563909774436
"Canada","CAN",1870,132600,10,7.54147812971342
"Canada","CAN",1871,138500,6,4.33212996389892
"Canada","CAN",1872,139600,9,6.44699140401146
"Canada","CAN",1873,140600,4,2.84495021337127
"Canada","CAN",1874,141800,13,9.16784203102962
"Canada","CAN",1875,143000,14,9.79020979020979
"Canada","CAN",1876,144200,8,5.54785020804438
"Canada","CAN",1877,145400,8,5.50206327372765
"Canada","CAN",1878,146600,7,4.77489768076398
"Canada","CAN",1879,147800,10,6.765899864682
"Canada","CAN",1880,149000,4,2.68456375838926
"Canada","CAN",1881,150300,10,6.65335994677312
"Canada","CAN",1882,151300,9,5.94844679444812
"Canada","CAN",1883,152300,9,5.90938936309915
"Canada","CAN",1884,153300,8,5.21852576647097
"Canada","CAN",1885,154200,11,7.13359273670558
"Canada","CAN",1886,155000,6,3.87096774193548
"Canada","CAN",1887,155700,10,6.42260757867694
"Canada","CAN",1888,156400,6,3.83631713554987
"Canada","CAN",1889,157000,11,7.00636942675159
"Canada","CAN",1890,157600,8,5.0761421319797
"Canada","CAN",1891,158200,5,3.16055625790139
"Canada","CAN",1892,158700,7,4.41083805923125
"Canada","CAN",1893,159300,7,4.39422473320778
"Canada","CAN",1894,159800,6,3.75469336670839
"Canada","CAN",1895,160400,12,7.48129675810474
"Canada","CAN",1896,161000,8,4.96894409937888
"Canada","CAN",1897,161800,16,9.88875154511743
"Canada","CAN",1898,162900,3,1.84162062615101
"Canada","CAN",1899,164300,11,6.69506999391357
"Canada","CAN",1900,166000,6,3.6144578313253
"Canada","CAN",1901,167800,5,2.97973778307509
"Canada","CAN",1902,170600,12,7.03399765533412
"Canada","CAN",1903,174900,18,10.2915951972556
"Canada","CAN",1904,179700,17,9.46021146355036
"Canada","CAN",1905,184900,14,7.5716603569497
"Canada","CAN",1906,190500,16,8.3989501312336
"Canada","CAN",1907,196100,13,6.62927078021418
"Canada","CAN",1908,202300,16,7.90904597132971
"Canada","CAN",1909,209100,13,6.21712099473936
"Canada","CAN",1910,215300,20,9.28936367858802
"Canada","CAN",1911,221400,16,7.22673893405601
"Canada","CAN",1912,227500,15,6.59340659340659
"Canada","CAN",1913,233700,20,8.55798031664527
"Canada","CAN",1914,239000,24,10.0418410041841
"Canada","CAN",1915,242000,16,6.61157024793388
"Canada","CAN",1916,243200,19,7.8125
"Canada","CAN",1917,244400,21,8.5924713584288
"Canada","CAN",1918,247100,31,12.5455281262647
"Canada","CAN",1919,251600,28,11.1287758346582
"Canada","CAN",1920,257400,28,10.8780108780109
"Canada","CAN",1921,262700,21,7.99390940236011
"Canada","CAN",1922,255300,26,10.1840971406189
"Canada","CAN",1923,246700,35,14.1872719902716
"Canada","CAN",1924,244000,23,9.42622950819672
"Canada","CAN",1925,241600,37,15.3145695364238
"Canada","CAN",1926,239400,18,7.5187969924812
"Canada","CAN",1927,240000,27,11.25
"Canada","CAN",1928,240800,12,4.98338870431894
"Canada","CAN",1929,241300,30,12.4326564442603
"Canada","CAN",1930,247500,25,10.1010101010101
"Canada","CAN",1931,253800,35,13.7903861308117
"Canada","CAN",1932,260000,26,10
"Canada","CAN",1933,266300,30,11.2654900488171
"Canada","CAN",1934,272500,20,7.3394495412844
"Canada","CAN",1935,278700,32,11.4818801578759
"Canada","CAN",1936,285000,25,8.7719298245614
"Canada","CAN",1937,291200,17,5.83791208791209
"Canada","CAN",1938,297500,28,9.41176470588235
"Canada","CAN",1939,303700,30,9.87816924596641
"Canada","CAN",1940,309900,23,7.4217489512746
"Canada","CAN",1941,316200,40,12.6502213788741
"Canada","CAN",1942,322400,48,14.8883374689826
"Canada","CAN",1943,328700,46,13.9945238819592
"Canada","CAN",1944,334900,26,7.76351149596895
"Canada","CAN",1945,341100,26,7.62239812371739
"Canada","CAN",1946,347400,40,11.5141047783535
"Canada","CAN",1947,353600,32,9.04977375565611
"Canada","CAN",1948,359900,26,7.2242289524868
"Canada","CAN",1949,366100,20,5.46298825457525
"Canada","CAN",1950,372300,25,6.7150147730325
"Canada","CAN",1951,380600,26,6.83131897004729
"Canada","CAN",1952,396700,29,7.31031005797832
"Canada","CAN",1953,411500,32,7.77642770352369
"Canada","CAN",1954,425200,31,7.29068673565381
"Canada","CAN",1955,437700,22,5.02627370344985
"Canada","CAN",1956,448800,30,6.68449197860963
"Canada","CAN",1957,458400,17,3.70855148342059
"Canada","CAN",1958,466100,24,5.14910963312594
"Canada","CAN",1959,471200,24,5.09337860780985
"Canada","CAN",1960,473200,18,3.80388841927303
"Canada","CAN",1961,471500,20,4.24178154825027
"Canada","CAN",1962,465500,23,4.94092373791622
"Canada","CAN",1963,455300,18,3.95343729409181
"Canada","CAN",1964,441700,16,3.62236812316052
"Canada","CAN",1965,425700,10,2.34907211651398
"Canada","CAN",1966,408600,13,3.18159569260891
"Canada","CAN",1967,392200,8,2.03977562468129
"Canada","CAN",1968,377500,5,1.32450331125828
"Canada","CAN",1969,365600,14,3.82932166301969
"Canada","CAN",1970,356900,9,2.52171476604091
"Canada","CAN",1971,351500,9,2.56045519203414
"Canada","CAN",1972,348700,10,2.86779466590192
"Canada","CAN",1973,347600,8,2.30149597238205
"Canada","CAN",1974,348000,12,3.44827586206897
"Canada","CAN",1975,349500,10,2.86123032904149
"Canada","CAN",1976,351700,3,0.852999715666761
"Canada","CAN",1977,354300,5,1.41123341800734
"Canada","CAN",1978,357100,6,1.6802016241949
"Canada","CAN",1979,359700,6,1.66805671392827
"Canada","CAN",1980,362000,4,1.10497237569061
"Canada","CAN",1981,364100,3,0.823949464432848
"Canada","CAN",1982,365900,2,0.546597430992074
"Canada","CAN",1983,367800,2,0.543773790103317
"Canada","CAN",1984,369600,1,0.270562770562771
"Canada","CAN",1985,371700,1,0.269034167339252
"Canada","CAN",1986,374300,2,0.534330750734705
"Canada","CAN",1987,377500,2,0.529801324503311
"Canada","CAN",1988,381000,3,0.78740157480315
"Canada","CAN",1989,384500,2,0.520156046814044
"Canada","CAN",1990,387300,3,0.774593338497289
"Canada","CAN",1991,388400,1,0.257466529351184
"Canada","CAN",1992,387300,2,0.516395558998193
"Canada","CAN",1995,370600,1,0.269832703723691
"Canada","CAN",1999,338100,1,0.295770482105886
"Switzerland","CHE",1800,54760,4,7.30460189919649
"Switzerland","CHE",1801,54990,14,25.4591743953446
"Switzerland","CHE",1802,55220,7,12.676566461427
"Switzerland","CHE",1803,55460,8,14.4248106743599
"Switzerland","CHE",1804,55690,6,10.7739270964266
"Switzerland","CHE",1805,55920,8,14.3061516452074
"Switzerland","CHE",1806,56160,7,12.4643874643875
"Switzerland","CHE",1807,56400,11,19.5035460992908
"Switzerland","CHE",1808,56630,6,10.5950909411972
"Switzerland","CHE",1809,56870,7,12.3087743977493
"Switzerland","CHE",1810,57130,2,3.50078767722738
"Switzerland","CHE",1811,57370,2,3.48614258323165
"Switzerland","CHE",1812,57620,1,1.73550850399167
"Switzerland","CHE",1813,57880,5,8.63856254319281
"Switzerland","CHE",1814,58140,8,13.7598899208806
"Switzerland","CHE",1815,58400,4,6.84931506849315
"Switzerland","CHE",1816,58670,9,15.3400374978694
"Switzerland","CHE",1817,58950,12,20.3562340966921
"Switzerland","CHE",1818,59230,6,10.1300016883336
"Switzerland","CHE",1819,59510,8,13.4431188035624
"Switzerland","CHE",1820,59800,2,3.34448160535117
"Switzerland","CHE",1821,60100,10,16.6389351081531
"Switzerland","CHE",1822,60400,6,9.93377483443709
"Switzerland","CHE",1823,60710,7,11.530225662988
"Switzerland","CHE",1824,61020,3,4.91642084562439
"Switzerland","CHE",1825,61340,10,16.3025758069775
"Switzerland","CHE",1826,61660,7,11.3525786571521
"Switzerland","CHE",1827,61990,5,8.06581706726891
"Switzerland","CHE",1828,62320,12,19.2554557124519
"Switzerland","CHE",1829,62660,6,9.57548675390999
"Switzerland","CHE",1830,63010,3,4.76114902396445
"Switzerland","CHE",1831,63360,10,15.7828282828283
"Switzerland","CHE",1832,63730,16,25.1059155813589
"Switzerland","CHE",1833,64090,12,18.7236698392885
"Switzerland","CHE",1834,64470,4,6.20443617186288
"Switzerland","CHE",1835,64850,6,9.25212027756361
"Switzerland","CHE",1836,65240,10,15.3280196198651
"Switzerland","CHE",1837,65630,7,10.6658540301691
"Switzerland","CHE",1838,66030,11,16.6590943510526
"Switzerland","CHE",1839,66440,8,12.0409391932571
"Switzerland","CHE",1840,66860,10,14.9566257852229
"Switzerland","CHE",1841,67280,11,16.3495838287753
"Switzerland","CHE",1842,67700,10,14.7710487444609
"Switzerland","CHE",1843,68120,11,16.1479741632413
"Switzerland","CHE",1844,68530,16,23.3474390777762
"Switzerland","CHE",1845,68960,16,23.2018561484919
"Switzerland","CHE",1846,69380,15,21.6200634188527
"Switzerland","CHE",1847,69810,11,15.7570548632001
"Switzerland","CHE",1848,70240,14,19.9316628701595
"Switzerland","CHE",1849,70670,11,15.5653035234187
"Switzerland","CHE",1850,71100,13,18.2841068917018
"Switzerland","CHE",1851,69720,2,2.86861732644865
"Switzerland","CHE",1852,69680,14,20.0918484500574
"Switzerland","CHE",1853,67390,11,16.3228965721917
"Switzerland","CHE",1854,66060,16,24.2204056917953
"Switzerland","CHE",1855,62720,15,23.9158163265306
"Switzerland","CHE",1856,70100,11,15.6918687589158
"Switzerland","CHE",1857,70880,15,21.1625282167043
"Switzerland","CHE",1858,75050,15,19.9866755496336
"Switzerland","CHE",1859,79620,14,17.583521728209
"Switzerland","CHE",1860,78590,11,13.9966916910548
"Switzerland","CHE",1861,78000,15,19.2307692307692
"Switzerland","CHE",1862,79160,19,24.0020212228398
"Switzerland","CHE",1863,82360,20,24.2836328314716
"Switzerland","CHE",1864,82910,12,14.4735255095887
"Switzerland","CHE",1865,82190,21,25.5505535953279
"Switzerland","CHE",1866,84040,19,22.6082817705854
"Switzerland","CHE",1867,81220,17,20.9308052203891
"Switzerland","CHE",1868,79410,26,32.7414683289258
"Switzerland","CHE",1869,81820,14,17.1107308726473
"Switzerland","CHE",1870,79250,23,29.0220820189274
"Switzerland","CHE",1871,79800,15,18.796992481203
"Switzerland","CHE",1872,80350,17,21.1574362165526
"Switzerland","CHE",1873,80550,21,26.0707635009311
"Switzerland","CHE",1874,82940,23,27.7308897998553
"Switzerland","CHE",1875,87270,11,12.6045605591841
"Switzerland","CHE",1876,90530,20,22.0921241577378
"Switzerland","CHE",1877,88880,15,16.8766876687669
"Switzerland","CHE",1878,87420,21,24.0219629375429
"Switzerland","CHE",1879,85660,25,29.1851505953771
"Switzerland","CHE",1880,83560,22,26.3283867879368
"Switzerland","CHE",1881,84600,12,14.1843971631206
"Switzerland","CHE",1882,82440,24,29.1120815138282
"Switzerland","CHE",1883,81680,19,23.2615083251714
"Switzerland","CHE",1884,81500,19,23.3128834355828
"Switzerland","CHE",1885,80110,24,29.9588066408688
"Switzerland","CHE",1886,80790,22,27.2310929570491
"Switzerland","CHE",1887,81400,23,28.2555282555283
"Switzerland","CHE",1888,81260,28,34.4572975633768
"Switzerland","CHE",1889,81470,10,12.2744568552842
"Switzerland","CHE",1890,79070,19,24.0293410901733
"Switzerland","CHE",1891,84470,21,24.8608973600095
"Switzerland","CHE",1892,83680,18,21.5105162523901
"Switzerland","CHE",1893,85060,15,17.6346108629203
"Switzerland","CHE",1894,84060,17,20.223649773971
"Switzerland","CHE",1895,84950,15,17.6574455562095
"Switzerland","CHE",1896,88430,21,23.7475969693543
"Switzerland","CHE",1897,90130,21,23.2996782425386
"Switzerland","CHE",1898,91870,23,25.0353760748884
"Switzerland","CHE",1899,94610,30,31.7091216573301
"Switzerland","CHE",1900,94300,20,21.2089077412513
"Switzerland","CHE",1901,96790,21,21.6964562454799
"Switzerland","CHE",1902,96220,23,23.903554354604
"Switzerland","CHE",1903,93650,24,25.6273358248799
"Switzerland","CHE",1904,94470,15,15.8780565258812
"Switzerland","CHE",1905,94250,22,23.342175066313
"Switzerland","CHE",1906,95420,12,12.5759798784322
"Switzerland","CHE",1907,93950,32,34.0606705694518
"Switzerland","CHE",1908,96110,16,16.6475913016335
"Switzerland","CHE",1909,93930,22,23.4216970084105
"Switzerland","CHE",1910,92710,17,18.3367490022651
"Switzerland","CHE",1911,91440,16,17.4978127734033
"Switzerland","CHE",1912,90120,26,28.8504216600089
"Switzerland","CHE",1913,88680,20,22.55299954894
"Switzerland","CHE",1914,86760,22,25.3573075149839
"Switzerland","CHE",1915,75650,25,33.0469266358229
"Switzerland","CHE",1916,73260,15,20.4750204750205
"Switzerland","CHE",1917,71690,22,30.6876830799275
"Switzerland","CHE",1918,71800,21,29.2479108635097
"Switzerland","CHE",1919,71930,28,38.9267343250382
"Switzerland","CHE",1920,71780,33,45.9738088604068
"Switzerland","CHE",1921,72550,26,35.8373535492764
"Switzerland","CHE",1922,73320,28,38.1887615930169
"Switzerland","CHE",1923,74180,32,43.1383122135346
"Switzerland","CHE",1924,72690,24,33.0169211721007
"Switzerland","CHE",1925,71500,38,53.1468531468531
"Switzerland","CHE",1926,70130,37,52.7591615571082
"Switzerland","CHE",1927,69090,27,39.0794615718628
"Switzerland","CHE",1928,67840,34,50.1179245283019
"Switzerland","CHE",1929,67110,27,40.232454179705
"Switzerland","CHE",1930,67860,20,29.4724432655467
"Switzerland","CHE",1931,68610,16,23.3202157119953
"Switzerland","CHE",1932,69360,19,27.3933102652826
"Switzerland","CHE",1933,70110,25,35.6582513193553
"Switzerland","CHE",1934,70860,27,38.1033022861981
"Switzerland","CHE",1935,71610,20,27.9290601871247
"Switzerland","CHE",1936,72360,13,17.9657269209508
"Switzerland","CHE",1937,73110,28,38.2984543838052
"Switzerland","CHE",1938,73850,37,50.1015572105619
"Switzerland","CHE",1939,74600,34,45.5764075067024
"Switzerland","CHE",1940,75350,27,35.8327803583278
"Switzerland","CHE",1941,76100,29,38.107752956636
"Switzerland","CHE",1942,76850,45,58.5556278464541
"Switzerland","CHE",1943,77600,43,55.4123711340206
"Switzerland","CHE",1944,78350,52,66.3688576898532
"Switzerland","CHE",1945,79100,31,39.1908975979772
"Switzerland","CHE",1946,79850,38,47.589229805886
"Switzerland","CHE",1947,80600,30,37.2208436724566
"Switzerland","CHE",1948,81350,29,35.6484326982176
"Switzerland","CHE",1949,82100,22,26.7965895249695
"Switzerland","CHE",1950,82850,25,30.1750150875075
"Switzerland","CHE",1951,82610,18,21.7891296453214
"Switzerland","CHE",1952,82400,36,43.6893203883495
"Switzerland","CHE",1953,82730,24,29.0100326362867
"Switzerland","CHE",1954,83600,15,17.9425837320574
"Switzerland","CHE",1955,85000,24,28.2352941176471
"Switzerland","CHE",1956,86920,33,37.9659456971928
"Switzerland","CHE",1957,89290,29,32.4784410348303
"Switzerland","CHE",1958,92050,23,24.9864204236828
"Switzerland","CHE",1959,95060,30,31.5590153587208
"Switzerland","CHE",1960,98160,22,22.4123879380603
"Switzerland","CHE",1961,101100,28,27.6953511374876
"Switzerland","CHE",1962,103800,25,24.0847784200385
"Switzerland","CHE",1963,105900,21,19.8300283286119
"Switzerland","CHE",1964,107400,13,12.1042830540037
"Switzerland","CHE",1965,108000,24,22.2222222222222
"Switzerland","CHE",1966,107600,24,22.3048327137546
"Switzerland","CHE",1967,106400,31,29.1353383458647
"Switzerland","CHE",1968,104500,17,16.2679425837321
"Switzerland","CHE",1969,102000,16,15.6862745098039
"Switzerland","CHE",1970,98930,13,13.1406044678055
"Switzerland","CHE",1971,95420,16,16.7679731712429
"Switzerland","CHE",1972,91630,16,17.4615300665721
"Switzerland","CHE",1973,87760,10,11.3947128532361
"Switzerland","CHE",1974,84010,13,15.47434829187
"Switzerland","CHE",1975,80610,4,4.96216350328743
"Switzerland","CHE",1976,77750,3,3.85852090032154
"Switzerland","CHE",1977,75500,3,3.97350993377483
"Switzerland","CHE",1978,73880,3,4.06063887384949
"Switzerland","CHE",1979,72910,3,4.11466191194623
"Switzerland","CHE",1980,72570,3,4.13393964448119
"Switzerland","CHE",1981,72750,2,2.74914089347079
"Switzerland","CHE",1982,73300,2,2.72851296043656
"Switzerland","CHE",1983,74040,1,1.35062128579146
"Switzerland","CHE",1984,74880,1,1.33547008547009
"Switzerland","CHE",1985,75780,1,1.3196093956189
"Switzerland","CHE",1988,78740,2,2.54000508001016
"Switzerland","CHE",1992,81920,2,2.44140625
"Switzerland","CHE",2003,73760,1,1.35574837310195
"Chile","CHL",1810,32140,2,6.22277535780958
"Chile","CHL",1821,34630,1,2.88766965059197
"Chile","CHL",1822,35100,1,2.84900284900285
"Chile","CHL",1826,37390,1,2.67451190157796
"Chile","CHL",1828,38800,1,2.57731958762887
"Chile","CHL",1830,40380,3,7.42942050520059
"Chile","CHL",1831,41230,1,2.42541838467136
"Chile","CHL",1832,42100,1,2.37529691211401
"Chile","CHL",1833,42970,1,2.32720502676286
"Chile","CHL",1834,43850,3,6.84150513112885
"Chile","CHL",1840,49300,1,2.02839756592292
"Chile","CHL",1845,54910,1,1.82116190129302
"Chile","CHL",1846,56060,2,3.56760613628255
"Chile","CHL",1847,57220,1,1.74764068507515
"Chile","CHL",1848,58480,1,1.70998632010944
"Chile","CHL",1850,60880,1,1.64257555847569
"Chile","CHL",1852,68160,2,2.93427230046948
"Chile","CHL",1853,66500,2,3.00751879699248
"Chile","CHL",1854,65500,1,1.52671755725191
"Chile","CHL",1855,68750,2,2.90909090909091
"Chile","CHL",1857,71220,1,1.404099971918
"Chile","CHL",1858,67220,3,4.46295745313895
"Chile","CHL",1859,68320,1,1.46370023419204
"Chile","CHL",1860,79460,2,2.51698968034231
"Chile","CHL",1861,67180,2,2.97707651086633
"Chile","CHL",1862,70340,1,1.42166619277794
"Chile","CHL",1863,71480,3,4.19697817571349
"Chile","CHL",1864,75300,1,1.32802124833997
"Chile","CHL",1865,65120,4,6.14250614250614
"Chile","CHL",1866,70570,2,2.83406546691229
"Chile","CHL",1867,73750,3,4.06779661016949
"Chile","CHL",1868,78330,1,1.27665007021575
"Chile","CHL",1869,81110,1,1.23289360128221
"Chile","CHL",1870,82780,1,1.2080212611742
"Chile","CHL",1871,82490,5,6.06134076857801
"Chile","CHL",1872,89030,3,3.36965067954622
"Chile","CHL",1874,93020,5,5.37518813158461
"Chile","CHL",1875,90010,2,2.22197533607377
"Chile","CHL",1877,84700,3,3.54191263282172
"Chile","CHL",1879,91090,1,1.09781534745856
"Chile","CHL",1880,86990,1,1.14955742039315
"Chile","CHL",1884,97250,2,2.05655526992288
"Chile","CHL",1885,63160,3,4.74984167194427
"Chile","CHL",1886,79450,1,1.2586532410321
"Chile","CHL",1887,83080,1,1.20365912373616
"Chile","CHL",1889,100200,2,1.99600798403194
"Chile","CHL",1890,98660,4,4.05432799513481
"Chile","CHL",1891,91220,1,1.09625082218812
"Chile","CHL",1892,103200,2,1.93798449612403
"Chile","CHL",1893,102900,2,1.94363459669582
"Chile","CHL",1894,109300,2,1.82982616651418
"Chile","CHL",1895,101400,2,1.9723865877712
"Chile","CHL",1897,1e+05,2,2
"Chile","CHL",1898,96310,4,4.15325511369536
"Chile","CHL",1899,98680,2,2.02675314146737
"Chile","CHL",1900,113600,6,5.28169014084507
"Chile","CHL",1901,128800,3,2.32919254658385
"Chile","CHL",1902,144400,5,3.46260387811634
"Chile","CHL",1903,145200,9,6.19834710743802
"Chile","CHL",1904,145900,4,2.74160383824537
"Chile","CHL",1905,146500,1,0.68259385665529
"Chile","CHL",1906,147200,1,0.679347826086957
"Chile","CHL",1907,147900,1,0.676132521974307
"Chile","CHL",1908,149700,4,2.67201068804275
"Chile","CHL",1909,151700,2,1.318391562294
"Chile","CHL",1910,153600,2,1.30208333333333
"Chile","CHL",1911,155500,4,2.57234726688103
"Chile","CHL",1912,157500,4,2.53968253968254
"Chile","CHL",1913,157200,9,5.72519083969466
"Chile","CHL",1914,157000,2,1.27388535031847
"Chile","CHL",1915,156600,6,3.83141762452107
"Chile","CHL",1916,156300,2,1.27959053103007
"Chile","CHL",1917,156000,3,1.92307692307692
"Chile","CHL",1918,157400,9,5.71791613722999
"Chile","CHL",1919,158900,3,1.88797986154814
"Chile","CHL",1921,161900,5,3.08832612723904
"Chile","CHL",1922,163500,3,1.8348623853211
"Chile","CHL",1923,165200,3,1.81598062953995
"Chile","CHL",1924,167000,10,5.98802395209581
"Chile","CHL",1925,168800,5,2.96208530805687
"Chile","CHL",1926,170800,7,4.0983606557377
"Chile","CHL",1927,172800,11,6.36574074074074
"Chile","CHL",1928,174100,5,2.87191269385411
"Chile","CHL",1929,175500,4,2.27920227920228
"Chile","CHL",1930,178200,6,3.36700336700337
"Chile","CHL",1931,181000,8,4.41988950276243
"Chile","CHL",1932,183700,8,4.35492651061513
"Chile","CHL",1933,186400,2,1.07296137339056
"Chile","CHL",1934,189200,6,3.17124735729387
"Chile","CHL",1935,191900,9,4.68994267847837
"Chile","CHL",1936,194700,7,3.59527478171546
"Chile","CHL",1937,197400,4,2.02634245187437
"Chile","CHL",1938,200100,5,2.49875062468766
"Chile","CHL",1939,202900,9,4.43568260226713
"Chile","CHL",1940,205600,7,3.40466926070039
"Chile","CHL",1941,208400,8,3.83877159309021
"Chile","CHL",1942,211100,5,2.36854571293226
"Chile","CHL",1943,213800,14,6.54817586529467
"Chile","CHL",1944,216600,15,6.92520775623269
"Chile","CHL",1945,219300,7,3.19197446420429
"Chile","CHL",1946,222100,7,3.15173345339937
"Chile","CHL",1947,224800,12,5.33807829181495
"Chile","CHL",1948,227500,14,6.15384615384615
"Chile","CHL",1949,230300,7,3.03951367781155
"Chile","CHL",1950,233000,10,4.29184549356223
"Chile","CHL",1951,235900,10,4.23908435777872
"Chile","CHL",1952,241600,9,3.72516556291391
"Chile","CHL",1953,247000,12,4.8582995951417
"Chile","CHL",1954,252100,13,5.15668385561285
"Chile","CHL",1955,257000,10,3.89105058365759
"Chile","CHL",1956,261600,15,5.73394495412844
"Chile","CHL",1957,266000,8,3.00751879699248
"Chile","CHL",1958,270200,4,1.48038490007402
"Chile","CHL",1959,274100,8,2.91864283108355
"Chile","CHL",1960,277800,8,2.87976961843053
"Chile","CHL",1961,281200,6,2.13371266002845
"Chile","CHL",1962,284400,5,1.75808720112518
"Chile","CHL",1963,287200,1,0.348189415041783
"Chile","CHL",1964,289600,6,2.07182320441989
"Chile","CHL",1965,291100,6,2.0611473720371
"Chile","CHL",1966,291600,7,2.40054869684499
"Chile","CHL",1967,290900,10,3.43760742523204
"Chile","CHL",1968,289100,5,1.72950536146662
"Chile","CHL",1970,282400,4,1.41643059490085
"Chile","CHL",1971,278000,4,1.43884892086331
"Chile","CHL",1972,273500,4,1.46252285191956
"Chile","CHL",1973,269000,3,1.11524163568773
"Chile","CHL",1974,265100,4,1.508864579404
"Chile","CHL",1975,261900,2,0.763650248186331
"Chile","CHL",1976,259500,3,1.15606936416185
"Chile","CHL",1977,258000,4,1.55038759689922
"Chile","CHL",1978,257300,2,0.777302759424796
"Chile","CHL",1979,257500,3,1.16504854368932
"Chile","CHL",1980,258600,1,0.386697602474865
"Chile","CHL",1982,264100,1,0.378644452858766
"Chile","CHL",1984,272500,1,0.36697247706422
"Chile","CHL",1985,276800,1,0.361271676300578
"Chile","CHL",1986,280600,1,0.356379187455453
"Chile","CHL",1987,283600,1,0.352609308885755
"Chile","CHL",1988,285400,1,0.350385423966363
"Chile","CHL",1990,285100,1,0.350754121360926
"Chile","CHL",1992,280400,2,0.713266761768902
"Chile","CHL",1996,266700,1,0.374953130858643
"Chile","CHL",1997,263200,1,0.379939209726444
"China","CHN",1808,13290000,1,0.00752445447705041
"China","CHN",1809,13410000,1,0.00745712155108128
"China","CHN",1810,13540000,1,0.00738552437223043
"China","CHN",1811,13650000,1,0.00732600732600733
"China","CHN",1813,13880000,1,0.00720461095100865
"China","CHN",1816,14220000,1,0.0070323488045007
"China","CHN",1820,14680000,2,0.0136239782016349
"China","CHN",1826,15260000,2,0.0131061598951507
"China","CHN",1827,15330000,1,0.00652315720808871
"China","CHN",1836,15810000,2,0.0126502213788741
"China","CHN",1837,15830000,2,0.0126342387871131
"China","CHN",1840,15880000,3,0.0188916876574307
"China","CHN",1845,15800000,1,0.00632911392405063
"China","CHN",1847,15720000,1,0.00636132315521628
"China","CHN",1849,15620000,1,0.00640204865556978
"China","CHN",1850,15550000,1,0.00643086816720257
"China","CHN",1851,15480000,1,0.00645994832041344
"China","CHN",1853,15330000,1,0.00652315720808871
"China","CHN",1854,15240000,1,0.00656167979002625
"China","CHN",1857,14980000,2,0.0133511348464619
"China","CHN",1858,14880000,2,0.0134408602150538
"China","CHN",1859,14780000,1,0.006765899864682
"China","CHN",1860,14680000,2,0.0136239782016349
"China","CHN",1861,14580000,2,0.0137174211248285
"China","CHN",1864,14320000,1,0.00698324022346369
"China","CHN",1865,14260000,3,0.0210378681626928
"China","CHN",1866,14200000,2,0.0140845070422535
"China","CHN",1867,14150000,2,0.0141342756183746
"China","CHN",1868,14100000,2,0.0141843971631206
"China","CHN",1870,14040000,1,0.00712250712250712
"China","CHN",1871,14030000,1,0.00712758374910905
"China","CHN",1872,14010000,2,0.0142755174875089
"China","CHN",1873,13980000,5,0.0357653791130186
"China","CHN",1875,13990000,2,0.0142959256611866
"China","CHN",1876,1.4e+07,2,0.0142857142857143
"China","CHN",1877,14010000,2,0.0142755174875089
"China","CHN",1879,14080000,1,0.00710227272727273
"China","CHN",1880,14120000,2,0.0141643059490085
"China","CHN",1881,14150000,2,0.0141342756183746
"China","CHN",1882,14190000,4,0.0281888653981677
"China","CHN",1883,14230000,3,0.0210822206605762
"China","CHN",1884,14270000,3,0.0210231254379818
"China","CHN",1885,14310000,4,0.0279524807826695
"China","CHN",1886,14360000,6,0.0417827298050139
"China","CHN",1887,14400000,3,0.0208333333333333
"China","CHN",1888,14450000,5,0.0346020761245675
"China","CHN",1889,14510000,4,0.0275671950379049
"China","CHN",1890,14560000,10,0.0686813186813187
"China","CHN",1891,14620000,7,0.0478796169630643
"China","CHN",1892,14680000,7,0.0476839237057221
"China","CHN",1893,14750000,14,0.0949152542372881
"China","CHN",1894,14820000,5,0.0337381916329285
"China","CHN",1895,14890000,6,0.0402955003357958
"China","CHN",1896,14960000,7,0.0467914438502674
"China","CHN",1897,15030000,10,0.0665335994677312
"China","CHN",1898,15110000,16,0.105890138980807
"China","CHN",1899,15180000,6,0.0395256916996047
"China","CHN",1900,15260000,12,0.0786369593709043
"China","CHN",1901,15340000,8,0.0521512385919166
"China","CHN",1902,15420000,13,0.0843060959792477
"China","CHN",1903,15500000,11,0.0709677419354839
"China","CHN",1904,15580000,12,0.0770218228498075
"China","CHN",1905,15660000,5,0.0319284802043423
"China","CHN",1906,15750000,11,0.0698412698412698
"China","CHN",1907,15830000,8,0.0505369551484523
"China","CHN",1908,15910000,9,0.0565681961030798
"China","CHN",1909,16020000,6,0.0374531835205993
"China","CHN",1910,16140000,17,0.105328376703841
"China","CHN",1911,16260000,20,0.1230012300123
"China","CHN",1912,16430000,14,0.0852099817407182
"China","CHN",1913,16610000,14,0.0842865743527995
"China","CHN",1914,16790000,12,0.0714711137581894
"China","CHN",1915,16970000,14,0.0824985268120212
