"GEOID","decade","population","n_inventors","inv_per_100k","lon_county","lat_county"
"48211",1960,3185,0,0,-100.270357060928,35.8377498143763
"48211",1970,3084,0,0,-100.270357060928,35.8377498143763
"48211",1980,5304,0,0,-100.270357060928,35.8377498143763
"48211",1990,3720,0,0,-100.270357060928,35.8377498143763
"48211",2000,3351,0,0,-100.270357060928,35.8377498143763
"19189",1870,1562,1,64.0204865556978,-93.7340875312559,43.3776185185121
"19189",1880,4917,0,0,-93.7340875312559,43.3776185185121
"19189",1890,7325,0,0,-93.7340875312559,43.3776185185121
"19189",1900,12725,0,0,-93.7340875312559,43.3776185185121
"19189",1910,11914,0,0,-93.7340875312559,43.3776185185121
"19189",1920,13489,0,0,-93.7340875312559,43.3776185185121
"19189",1930,13143,0,0,-93.7340875312559,43.3776185185121
"19189",1940,13972,0,0,-93.7340875312559,43.3776185185121
"19189",1950,13450,0,0,-93.7340875312559,43.3776185185121
"19189",1960,13099,0,0,-93.7340875312559,43.3776185185121
"19189",1970,12990,1,7.69822940723634,-93.7340875312559,43.3776185185121
"19189",1980,13010,0,0,-93.7340875312559,43.3776185185121
"19189",1990,12122,0,0,-93.7340875312559,43.3776185185121
"19189",2000,11723,0,0,-93.7340875312559,43.3776185185121
"19143",1870,NA,0,NA,-95.6242367385352,43.3783565711053
"19143",1880,2219,1,45.0653447498873,-95.6242367385352,43.3783565711053
"19143",1890,5574,0,0,-95.6242367385352,43.3783565711053
"19143",1900,8725,0,0,-95.6242367385352,43.3783565711053
"19143",1910,8956,0,0,-95.6242367385352,43.3783565711053
"19143",1920,10223,0,0,-95.6242367385352,43.3783565711053
"19143",1930,10182,0,0,-95.6242367385352,43.3783565711053
"19143",1940,10607,0,0,-95.6242367385352,43.3783565711053
"19143",1950,10181,0,0,-95.6242367385352,43.3783565711053
"19143",1960,10064,0,0,-95.6242367385352,43.3783565711053
"19143",1970,8555,0,0,-95.6242367385352,43.3783565711053
"19143",1980,8371,0,0,-95.6242367385352,43.3783565711053
"19143",1990,7267,0,0,-95.6242367385352,43.3783565711053
"19143",2000,7003,0,0,-95.6242367385352,43.3783565711053
"19041",1870,1523,0,0,-95.1509647676834,43.0825544684209
"19041",1880,4248,0,0,-95.1509647676834,43.0825544684209
"19041",1890,9309,0,0,-95.1509647676834,43.0825544684209
"19041",1900,13401,0,0,-95.1509647676834,43.0825544684209
"19041",1910,12766,0,0,-95.1509647676834,43.0825544684209
"19041",1920,15660,0,0,-95.1509647676834,43.0825544684209
"19041",1930,16107,1,6.20848078475197,-95.1509647676834,43.0825544684209
"19041",1940,17762,0,0,-95.1509647676834,43.0825544684209
"19041",1950,18103,0,0,-95.1509647676834,43.0825544684209
"19041",1960,18504,0,0,-95.1509647676834,43.0825544684209
"19041",1970,18464,0,0,-95.1509647676834,43.0825544684209
"19041",1980,19576,0,0,-95.1509647676834,43.0825544684209
"19041",1990,17585,0,0,-95.1509647676834,43.0825544684209
"19041",2000,17372,0,0,-95.1509647676834,43.0825544684209
"46017",1870,NA,0,NA,-99.2080450762648,44.0767184278115
"46017",1880,NA,0,NA,-99.2080450762648,44.0767184278115
"46017",1890,993,0,0,-99.2080450762648,44.0767184278115
"46017",1900,1790,0,0,-99.2080450762648,44.0767184278115
"46017",1910,1589,0,0,-99.2080450762648,44.0767184278115
"46017",1920,1715,0,0,-99.2080450762648,44.0767184278115
"46017",1930,1931,0,0,-99.2080450762648,44.0767184278115
"46017",1940,1853,0,0,-99.2080450762648,44.0767184278115
"46017",1950,1615,0,0,-99.2080450762648,44.0767184278115
"46017",1960,1547,0,0,-99.2080450762648,44.0767184278115
"46017",1970,1739,0,0,-99.2080450762648,44.0767184278115
"46017",1980,1795,0,0,-99.2080450762648,44.0767184278115
"46017",1990,1759,0,0,-99.2080450762648,44.0767184278115
"46017",2000,2032,0,0,-99.2080450762648,44.0767184278115
"20055",1870,NA,0,NA,-100.738537480005,38.0434879826231
"20055",1880,NA,0,NA,-100.738537480005,38.0434879826231
"20055",1890,3350,0,0,-100.738537480005,38.0434879826231
"20055",1900,3469,0,0,-100.738537480005,38.0434879826231
"20055",1910,6908,0,0,-100.738537480005,38.0434879826231
"20055",1920,7674,0,0,-100.738537480005,38.0434879826231
"20055",1930,11014,0,0,-100.738537480005,38.0434879826231
"20055",1940,10092,0,0,-100.738537480005,38.0434879826231
"20055",1950,15092,0,0,-100.738537480005,38.0434879826231
"20055",1960,16093,0,0,-100.738537480005,38.0434879826231
"20055",1970,18947,0,0,-100.738537480005,38.0434879826231
"20055",1980,23825,0,0,-100.738537480005,38.0434879826231
"20055",1990,33070,0,0,-100.738537480005,38.0434879826231
"20055",2000,40523,0,0,-100.738537480005,38.0434879826231
"37003",1870,6868,1,14.5602795573675,-81.177548775405,35.9223818205801
"37003",1880,8355,0,0,-81.177548775405,35.9223818205801
"37003",1890,9430,0,0,-81.177548775405,35.9223818205801
"37003",1900,10960,0,0,-81.177548775405,35.9223818205801
"37003",1910,11592,0,0,-81.177548775405,35.9223818205801
"37003",1920,12212,0,0,-81.177548775405,35.9223818205801
"37003",1930,12922,0,0,-81.177548775405,35.9223818205801
"37003",1940,13454,0,0,-81.177548775405,35.9223818205801
"37003",1950,14554,0,0,-81.177548775405,35.9223818205801
"37003",1960,15625,0,0,-81.177548775405,35.9223818205801
"37003",1970,19466,0,0,-81.177548775405,35.9223818205801
"37003",1980,24999,0,0,-81.177548775405,35.9223818205801
"37003",1990,27544,0,0,-81.177548775405,35.9223818205801
"37003",2000,33603,0,0,-81.177548775405,35.9223818205801
"37175",1870,3536,0,0,-82.7964825323082,35.2038146408851
"37175",1880,5340,0,0,-82.7964825323082,35.2038146408851
"37175",1890,5881,0,0,-82.7964825323082,35.2038146408851
"37175",1900,6620,0,0,-82.7964825323082,35.2038146408851
"37175",1910,7191,1,13.9062717285496,-82.7964825323082,35.2038146408851
"37175",1920,9303,0,0,-82.7964825323082,35.2038146408851
"37175",1930,9589,0,0,-82.7964825323082,35.2038146408851
"37175",1940,12241,1,8.16926721673066,-82.7964825323082,35.2038146408851
"37175",1950,15194,0,0,-82.7964825323082,35.2038146408851
"37175",1960,16372,0,0,-82.7964825323082,35.2038146408851
"37175",1970,19713,0,0,-82.7964825323082,35.2038146408851
"37175",1980,23417,0,0,-82.7964825323082,35.2038146408851
"37175",1990,25520,0,0,-82.7964825323082,35.2038146408851
"37175",2000,29334,0,0,-82.7964825323082,35.2038146408851
"21199",1870,17670,0,0,-84.5763049977664,37.1046517266987
"21199",1880,21318,0,0,-84.5763049977664,37.1046517266987
"21199",1890,25731,0,0,-84.5763049977664,37.1046517266987
"21199",1900,31293,0,0,-84.5763049977664,37.1046517266987
"21199",1910,35986,0,0,-84.5763049977664,37.1046517266987
"21199",1920,34010,0,0,-84.5763049977664,37.1046517266987
"21199",1930,35640,0,0,-84.5763049977664,37.1046517266987
"21199",1940,39863,0,0,-84.5763049977664,37.1046517266987
"21199",1950,38452,0,0,-84.5763049977664,37.1046517266987
"21199",1960,34403,0,0,-84.5763049977664,37.1046517266987
"21199",1970,35234,0,0,-84.5763049977664,37.1046517266987
"21199",1980,45803,0,0,-84.5763049977664,37.1046517266987
"21199",1990,49489,0,0,-84.5763049977664,37.1046517266987
"21199",2000,56217,0,0,-84.5763049977664,37.1046517266987
"37095",1870,6445,0,0,-76.1513302551459,35.4198825623064
"37095",1880,7765,0,0,-76.1513302551459,35.4198825623064
"37095",1890,8903,0,0,-76.1513302551459,35.4198825623064
"37095",1900,9278,0,0,-76.1513302551459,35.4198825623064
"37095",1910,8840,0,0,-76.1513302551459,35.4198825623064
"37095",1920,8386,0,0,-76.1513302551459,35.4198825623064
"37095",1930,8550,0,0,-76.1513302551459,35.4198825623064
"37095",1940,7860,0,0,-76.1513302551459,35.4198825623064
"37095",1950,6479,0,0,-76.1513302551459,35.4198825623064
"37095",1960,5765,0,0,-76.1513302551459,35.4198825623064
"37095",1970,5571,0,0,-76.1513302551459,35.4198825623064
"37095",1980,5873,0,0,-76.1513302551459,35.4198825623064
"37095",1990,5411,0,0,-76.1513302551459,35.4198825623064
"37095",2000,5826,0,0,-76.1513302551459,35.4198825623064
"39045",1870,31138,0,0,-82.6309401170509,39.7509947738465
"39045",1880,34284,0,0,-82.6309401170509,39.7509947738465
"39045",1890,33939,0,0,-82.6309401170509,39.7509947738465
"39045",1900,34259,2,5.83788201640445,-82.6309401170509,39.7509947738465
"39045",1910,39201,0,0,-82.6309401170509,39.7509947738465
"39045",1920,40484,0,0,-82.6309401170509,39.7509947738465
"39045",1930,44010,0,0,-82.6309401170509,39.7509947738465
"39045",1940,48490,1,2.06228088265622,-82.6309401170509,39.7509947738465
"39045",1950,52130,0,0,-82.6309401170509,39.7509947738465
"39045",1960,63912,0,0,-82.6309401170509,39.7509947738465
"39045",1970,73301,1,1.36423786851475,-82.6309401170509,39.7509947738465
"39045",1980,93678,0,0,-82.6309401170509,39.7509947738465
"39045",1990,103461,0,0,-82.6309401170509,39.7509947738465
"39045",2000,122759,0,0,-82.6309401170509,39.7509947738465
"39135",1870,21809,0,0,-84.6478687320928,39.7419952053311
"39135",1880,24533,0,0,-84.6478687320928,39.7419952053311
"39135",1890,23421,2,8.53934503223603,-84.6478687320928,39.7419952053311
"39135",1900,23713,1,4.21709610762029,-84.6478687320928,39.7419952053311
"39135",1910,23834,0,0,-84.6478687320928,39.7419952053311
"39135",1920,23238,0,0,-84.6478687320928,39.7419952053311
"39135",1930,22455,0,0,-84.6478687320928,39.7419952053311
"39135",1940,23329,0,0,-84.6478687320928,39.7419952053311
"39135",1950,27081,0,0,-84.6478687320928,39.7419952053311
"39135",1960,32498,0,0,-84.6478687320928,39.7419952053311
"39135",1970,34719,1,2.8802672888044,-84.6478687320928,39.7419952053311
"39135",1980,38223,0,0,-84.6478687320928,39.7419952053311
"39135",1990,40113,0,0,-84.6478687320928,39.7419952053311
"39135",2000,42337,0,0,-84.6478687320928,39.7419952053311
"13083",1870,3033,0,0,-85.5049266433883,34.8548341590224
"13083",1880,4702,0,0,-85.5049266433883,34.8548341590224
"13083",1890,5707,0,0,-85.5049266433883,34.8548341590224
"13083",1900,4578,0,0,-85.5049266433883,34.8548341590224
"13083",1910,4139,0,0,-85.5049266433883,34.8548341590224
"13083",1920,3918,0,0,-85.5049266433883,34.8548341590224
"13083",1930,4146,0,0,-85.5049266433883,34.8548341590224
"13083",1940,5894,0,0,-85.5049266433883,34.8548341590224
"13083",1950,7364,0,0,-85.5049266433883,34.8548341590224
"13083",1960,8666,0,0,-85.5049266433883,34.8548341590224
"13083",1970,9910,0,0,-85.5049266433883,34.8548341590224
"13083",1980,12318,0,0,-85.5049266433883,34.8548341590224
"13083",1990,13147,0,0,-85.5049266433883,34.8548341590224
"13083",2000,15154,0,0,-85.5049266433883,34.8548341590224
"31029",1870,NA,0,NA,-101.697803214318,40.5241081970523
"31029",1880,70,0,0,-101.697803214318,40.5241081970523
"31029",1890,4807,0,0,-101.697803214318,40.5241081970523
"31029",1900,2559,0,0,-101.697803214318,40.5241081970523
"31029",1910,3613,0,0,-101.697803214318,40.5241081970523
"31029",1920,4939,0,0,-101.697803214318,40.5241081970523
"31029",1930,5484,0,0,-101.697803214318,40.5241081970523
"31029",1940,5310,0,0,-101.697803214318,40.5241081970523
"31029",1950,5176,0,0,-101.697803214318,40.5241081970523
"31029",1960,4317,0,0,-101.697803214318,40.5241081970523
"31029",1970,4129,0,0,-101.697803214318,40.5241081970523
"31029",1980,4758,0,0,-101.697803214318,40.5241081970523
"31029",1990,4381,0,0,-101.697803214318,40.5241081970523
"31029",2000,4068,0,0,-101.697803214318,40.5241081970523
"18131",1870,7801,0,0,-86.6988930356078,41.0417637348188
"18131",1880,9851,0,0,-86.6988930356078,41.0417637348188
"18131",1890,11233,1,8.90234131576605,-86.6988930356078,41.0417637348188
"18131",1900,14033,0,0,-86.6988930356078,41.0417637348188
"18131",1910,13312,1,7.51201923076923,-86.6988930356078,41.0417637348188
"18131",1920,12385,0,0,-86.6988930356078,41.0417637348188
"18131",1930,11195,0,0,-86.6988930356078,41.0417637348188
"18131",1940,12056,0,0,-86.6988930356078,41.0417637348188
"18131",1950,12493,0,0,-86.6988930356078,41.0417637348188
"18131",1960,12837,0,0,-86.6988930356078,41.0417637348188
"18131",1970,12534,0,0,-86.6988930356078,41.0417637348188
"18131",1980,13258,0,0,-86.6988930356078,41.0417637348188
"18131",1990,12643,0,0,-86.6988930356078,41.0417637348188
"18131",2000,13755,0,0,-86.6988930356078,41.0417637348188
"26139",1870,26651,1,3.75220442009681,-85.9967427608373,42.9598827410134
"26139",1880,33126,0,0,-85.9967427608373,42.9598827410134
"26139",1890,35358,1,2.82821426551276,-85.9967427608373,42.9598827410134
"26139",1900,39667,5,12.604936092974,-85.9967427608373,42.9598827410134
"26139",1910,45301,0,0,-85.9967427608373,42.9598827410134
"26139",1920,47660,2,4.19639110365086,-85.9967427608373,42.9598827410134
"26139",1930,54858,0,0,-85.9967427608373,42.9598827410134
"26139",1940,59660,1,1.67616493462957,-85.9967427608373,42.9598827410134
"26139",1950,73751,2,2.71182763623544,-85.9967427608373,42.9598827410134
"26139",1960,98719,1,1.01297622544799,-85.9967427608373,42.9598827410134
"26139",1970,128181,0,0,-85.9967427608373,42.9598827410134
"26139",1980,157174,0,0,-85.9967427608373,42.9598827410134
"26139",1990,187768,0,0,-85.9967427608373,42.9598827410134
"26139",2000,238314,0,0,-85.9967427608373,42.9598827410134
"17093",1870,12399,1,8.06516654568917,-88.4286887155096,41.5908410421388
"17093",1880,13083,1,7.64350684093862,-88.4286887155096,41.5908410421388
"17093",1890,12106,0,0,-88.4286887155096,41.5908410421388
"17093",1900,11467,0,0,-88.4286887155096,41.5908410421388
"17093",1910,10777,1,9.27902013547369,-88.4286887155096,41.5908410421388
"17093",1920,10074,0,0,-88.4286887155096,41.5908410421388
"17093",1930,10555,0,0,-88.4286887155096,41.5908410421388
"17093",1940,11105,0,0,-88.4286887155096,41.5908410421388
"17093",1950,12115,0,0,-88.4286887155096,41.5908410421388
"17093",1960,17540,0,0,-88.4286887155096,41.5908410421388
"17093",1970,26374,0,0,-88.4286887155096,41.5908410421388
"17093",1980,37202,0,0,-88.4286887155096,41.5908410421388
"17093",1990,39413,0,0,-88.4286887155096,41.5908410421388
"17093",2000,54544,0,0,-88.4286887155096,41.5908410421388
"42069",1870,NA,1,NA,-75.6016588489451,41.4353361071264
"42069",1880,89269,1,1.12020970325645,-75.6016588489451,41.4353361071264
"42069",1890,142088,1,0.703789201058499,-75.6016588489451,41.4353361071264
"42069",1900,193831,0,0,-75.6016588489451,41.4353361071264
"42069",1910,259570,3,1.15575759910621,-75.6016588489451,41.4353361071264
"42069",1920,286311,3,1.04781164537863,-75.6016588489451,41.4353361071264
"42069",1930,310397,3,0.966504186573968,-75.6016588489451,41.4353361071264
"42069",1940,301243,3,0.995873763041797,-75.6016588489451,41.4353361071264
"42069",1950,257396,2,0.777012851792569,-75.6016588489451,41.4353361071264
"42069",1960,234531,2,0.852765732461807,-75.6016588489451,41.4353361071264
"42069",1970,234107,0,0,-75.6016588489451,41.4353361071264
"42069",1980,227908,0,0,-75.6016588489451,41.4353361071264
"42069",1990,219039,0,0,-75.6016588489451,41.4353361071264
"42069",2000,213295,0,0,-75.6016588489451,41.4353361071264
"42073",1870,27298,0,0,-80.3343562371739,40.9920844209384
"42073",1880,33312,0,0,-80.3343562371739,40.9920844209384
"42073",1890,37517,0,0,-80.3343562371739,40.9920844209384
"42073",1900,57042,0,0,-80.3343562371739,40.9920844209384
"42073",1910,70032,1,1.4279186657528,-80.3343562371739,40.9920844209384
"42073",1920,85545,0,0,-80.3343562371739,40.9920844209384
"42073",1930,97258,2,2.05638610705546,-80.3343562371739,40.9920844209384
"42073",1940,96877,2,2.06447350764371,-80.3343562371739,40.9920844209384
"42073",1950,105120,2,1.90258751902588,-80.3343562371739,40.9920844209384
"42073",1960,112965,0,0,-80.3343562371739,40.9920844209384
"42073",1970,107374,1,0.931324156685976,-80.3343562371739,40.9920844209384
"42073",1980,107150,0,0,-80.3343562371739,40.9920844209384
"42073",1990,96246,0,0,-80.3343562371739,40.9920844209384
"42073",2000,94643,0,0,-80.3343562371739,40.9920844209384
"42085",1870,49977,0,0,-80.2581667793061,41.3025392524614
"42085",1880,56161,0,0,-80.2581667793061,41.3025392524614
"42085",1890,55744,0,0,-80.2581667793061,41.3025392524614
"42085",1900,57387,1,1.7425549340443,-80.2581667793061,41.3025392524614
"42085",1910,77699,0,0,-80.2581667793061,41.3025392524614
"42085",1920,93788,3,3.19870345886467,-80.2581667793061,41.3025392524614
"42085",1930,99246,2,2.01519456703545,-80.2581667793061,41.3025392524614
"42085",1940,101039,1,0.989716842011501,-80.2581667793061,41.3025392524614
"42085",1950,111954,2,1.7864480054308,-80.2581667793061,41.3025392524614
"42085",1960,127519,0,0,-80.2581667793061,41.3025392524614
"42085",1970,127175,0,0,-80.2581667793061,41.3025392524614
"42085",1980,128299,0,0,-80.2581667793061,41.3025392524614
"42085",1990,121003,0,0,-80.2581667793061,41.3025392524614
"42085",2000,120293,0,0,-80.2581667793061,41.3025392524614
"42079",1870,160915,0,0,-75.9824667388063,41.1797884156627
"42079",1880,133065,1,0.75151241874272,-75.9824667388063,41.1797884156627
"42079",1890,201203,0,0,-75.9824667388063,41.1797884156627
"42079",1900,257121,2,0.777843894508811,-75.9824667388063,41.1797884156627
"42079",1910,343186,9,2.62248460018765,-75.9824667388063,41.1797884156627
"42079",1920,390991,4,1.02304145108199,-75.9824667388063,41.1797884156627
"42079",1930,445109,4,0.898656284191063,-75.9824667388063,41.1797884156627
"42079",1940,441518,4,0.90596532870687,-75.9824667388063,41.1797884156627
"42079",1950,392241,1,0.254945301485566,-75.9824667388063,41.1797884156627
"42079",1960,346972,3,0.864623081977796,-75.9824667388063,41.1797884156627
"42079",1970,342301,0,0,-75.9824667388063,41.1797884156627
"42079",1980,343079,0,0,-75.9824667388063,41.1797884156627
"42079",1990,328149,0,0,-75.9824667388063,41.1797884156627
"42079",2000,319250,0,0,-75.9824667388063,41.1797884156627
"51147",1870,12004,0,0,-78.4359079839116,37.2255562531622
"51147",1880,14668,0,0,-78.4359079839116,37.2255562531622
"51147",1890,14694,1,6.8054988430652,-78.4359079839116,37.2255562531622
"51147",1900,15045,0,0,-78.4359079839116,37.2255562531622
"51147",1910,14266,0,0,-78.4359079839116,37.2255562531622
"51147",1920,14767,0,0,-78.4359079839116,37.2255562531622
"51147",1930,14520,1,6.8870523415978,-78.4359079839116,37.2255562531622
"51147",1940,14922,0,0,-78.4359079839116,37.2255562531622
"51147",1950,15398,0,0,-78.4359079839116,37.2255562531622
"51147",1960,14121,0,0,-78.4359079839116,37.2255562531622
"51147",1970,14379,0,0,-78.4359079839116,37.2255562531622
"51147",1980,16456,0,0,-78.4359079839116,37.2255562531622
"51147",1990,17320,0,0,-78.4359079839116,37.2255562531622
"51147",2000,19720,0,0,-78.4359079839116,37.2255562531622
"48071",1870,1503,0,0,-94.6716346177767,29.7098318938206
"48071",1880,2187,0,0,-94.6716346177767,29.7098318938206
"48071",1890,2241,0,0,-94.6716346177767,29.7098318938206
"48071",1900,3046,0,0,-94.6716346177767,29.7098318938206
"48071",1910,4234,0,0,-94.6716346177767,29.7098318938206
"48071",1920,4162,0,0,-94.6716346177767,29.7098318938206
"48071",1930,5710,0,0,-94.6716346177767,29.7098318938206
"48071",1940,7511,0,0,-94.6716346177767,29.7098318938206
"48071",1950,7871,0,0,-94.6716346177767,29.7098318938206
"48071",1960,10379,0,0,-94.6716346177767,29.7098318938206
"48071",1970,12187,0,0,-94.6716346177767,29.7098318938206
"48071",1980,18538,0,0,-94.6716346177767,29.7098318938206
"48071",1990,20088,0,0,-94.6716346177767,29.7098318938206
"48071",2000,26031,0,0,-94.6716346177767,29.7098318938206
"37007",1870,12428,0,0,-80.0995133982507,34.9740018747647
"37007",1880,17994,0,0,-80.0995133982507,34.9740018747647
"37007",1890,20027,0,0,-80.0995133982507,34.9740018747647
"37007",1900,21870,0,0,-80.0995133982507,34.9740018747647
"37007",1910,25465,0,0,-80.0995133982507,34.9740018747647
"37007",1920,28334,0,0,-80.0995133982507,34.9740018747647
"37007",1930,29349,0,0,-80.0995133982507,34.9740018747647
"37007",1940,28443,0,0,-80.0995133982507,34.9740018747647
"37007",1950,26781,0,0,-80.0995133982507,34.9740018747647
"37007",1960,24962,0,0,-80.0995133982507,34.9740018747647
"37007",1970,23488,0,0,-80.0995133982507,34.9740018747647
"37007",1980,25649,0,0,-80.0995133982507,34.9740018747647
"37007",1990,23474,0,0,-80.0995133982507,34.9740018747647
"37007",2000,25275,0,0,-80.0995133982507,34.9740018747647
"06005",1870,9582,0,0,-120.657523827276,38.4460725224124
"06005",1880,11384,0,0,-120.657523827276,38.4460725224124
"06005",1890,10320,0,0,-120.657523827276,38.4460725224124
"06005",1900,11116,1,8.99604174163368,-120.657523827276,38.4460725224124
"06005",1910,9086,0,0,-120.657523827276,38.4460725224124
"06005",1920,7793,0,0,-120.657523827276,38.4460725224124
"06005",1930,8494,1,11.7730162467624,-120.657523827276,38.4460725224124
"06005",1940,8973,0,0,-120.657523827276,38.4460725224124
"06005",1950,9151,0,0,-120.657523827276,38.4460725224124
"06005",1960,9990,0,0,-120.657523827276,38.4460725224124
"06005",1970,11821,0,0,-120.657523827276,38.4460725224124
"06005",1980,19314,0,0,-120.657523827276,38.4460725224124
"06005",1990,30039,0,0,-120.657523827276,38.4460725224124
"06005",2000,35100,0,0,-120.657523827276,38.4460725224124
"21063",1870,4433,0,0,-83.0977149910272,38.1162499270561
"21063",1880,6567,0,0,-83.0977149910272,38.1162499270561
"21063",1890,9214,0,0,-83.0977149910272,38.1162499270561
"21063",1900,10387,0,0,-83.0977149910272,38.1162499270561
"21063",1910,9814,0,0,-83.0977149910272,38.1162499270561
"21063",1920,8887,0,0,-83.0977149910272,38.1162499270561
"21063",1930,7571,0,0,-83.0977149910272,38.1162499270561
"21063",1940,8713,0,0,-83.0977149910272,38.1162499270561
"21063",1950,7085,0,0,-83.0977149910272,38.1162499270561
"21063",1960,6330,0,0,-83.0977149910272,38.1162499270561
"21063",1970,5933,0,0,-83.0977149910272,38.1162499270561
"21063",1980,6908,0,0,-83.0977149910272,38.1162499270561
"21063",1990,6455,0,0,-83.0977149910272,38.1162499270561
"21063",2000,6748,0,0,-83.0977149910272,38.1162499270561
"21205",1870,2991,0,0,-83.4208916243999,38.194801597943
"21205",1880,4420,0,0,-83.4208916243999,38.194801597943
"21205",1890,6129,0,0,-83.4208916243999,38.194801597943
"21205",1900,8277,0,0,-83.4208916243999,38.194801597943
"21205",1910,9438,0,0,-83.4208916243999,38.194801597943
"21205",1920,9467,0,0,-83.4208916243999,38.194801597943
"21205",1930,10893,0,0,-83.4208916243999,38.194801597943
"21205",1940,12734,0,0,-83.4208916243999,38.194801597943
"21205",1950,12708,0,0,-83.4208916243999,38.194801597943
"21205",1960,12808,0,0,-83.4208916243999,38.194801597943
"21205",1970,17010,0,0,-83.4208916243999,38.194801597943
"21205",1980,19049,0,0,-83.4208916243999,38.194801597943
"21205",1990,20353,0,0,-83.4208916243999,38.194801597943
"21205",2000,22094,0,0,-83.4208916243999,38.194801597943
"53053",1870,NA,0,NA,-122.139459531665,47.0391103451578
"53053",1880,NA,0,NA,-122.139459531665,47.0391103451578
"53053",1890,50940,0,0,-122.139459531665,47.0391103451578
"53053",1900,55515,1,1.80131495992074,-122.139459531665,47.0391103451578
"53053",1910,120812,3,2.48319703340728,-122.139459531665,47.0391103451578
"53053",1920,144127,5,3.46916261352835,-122.139459531665,47.0391103451578
"53053",1930,163842,2,1.2206882240207,-122.139459531665,47.0391103451578
"53053",1940,182081,3,1.64761836764956,-122.139459531665,47.0391103451578
"53053",1950,275876,1,0.362481694674419,-122.139459531665,47.0391103451578
"53053",1960,321590,1,0.310954942628813,-122.139459531665,47.0391103451578
"53053",1970,411027,0,0,-122.139459531665,47.0391103451578
"53053",1980,485643,0,0,-122.139459531665,47.0391103451578
"53053",1990,586203,0,0,-122.139459531665,47.0391103451578
"53053",2000,700820,0,0,-122.139459531665,47.0391103451578
"22015",1870,12675,0,0,-93.6060074026266,32.6778331283759
"22015",1880,16042,0,0,-93.6060074026266,32.6778331283759
"22015",1890,20330,0,0,-93.6060074026266,32.6778331283759
"22015",1900,24153,0,0,-93.6060074026266,32.6778331283759
"22015",1910,21738,0,0,-93.6060074026266,32.6778331283759
"22015",1920,22266,0,0,-93.6060074026266,32.6778331283759
"22015",1930,28388,0,0,-93.6060074026266,32.6778331283759
"22015",1940,33162,0,0,-93.6060074026266,32.6778331283759
"22015",1950,40139,0,0,-93.6060074026266,32.6778331283759
"22015",1960,57622,0,0,-93.6060074026266,32.6778331283759
"22015",1970,64519,0,0,-93.6060074026266,32.6778331283759
"22015",1980,80721,0,0,-93.6060074026266,32.6778331283759
"22015",1990,86088,0,0,-93.6060074026266,32.6778331283759
"22015",2000,98310,0,0,-93.6060074026266,32.6778331283759
"06013",1870,8461,1,11.8189339321593,-121.928910465381,37.9193634707567
"06013",1880,12525,1,7.98403193612774,-121.928910465381,37.9193634707567
"06013",1890,13515,0,0,-121.928910465381,37.9193634707567
"06013",1900,18046,0,0,-121.928910465381,37.9193634707567
"06013",1910,31674,0,0,-121.928910465381,37.9193634707567
"06013",1920,53889,0,0,-121.928910465381,37.9193634707567
"06013",1930,78608,0,0,-121.928910465381,37.9193634707567
"06013",1940,100450,2,1.99104031856645,-121.928910465381,37.9193634707567
"06013",1950,298984,3,1.00339817515319,-121.928910465381,37.9193634707567
"06013",1960,409030,2,0.4889616898516,-121.928910465381,37.9193634707567
"06013",1970,558389,0,0,-121.928910465381,37.9193634707567
"06013",1980,656380,0,0,-121.928910465381,37.9193634707567
"06013",1990,803732,1,0.124419582646952,-121.928910465381,37.9193634707567
"06013",2000,948816,0,0,-121.928910465381,37.9193634707567
"24011",1870,12101,0,0,-75.8290675533406,38.8715485377691
"24011",1880,13766,0,0,-75.8290675533406,38.8715485377691
"24011",1890,13903,0,0,-75.8290675533406,38.8715485377691
"24011",1900,16248,0,0,-75.8290675533406,38.8715485377691
"24011",1910,19216,0,0,-75.8290675533406,38.8715485377691
"24011",1920,18652,0,0,-75.8290675533406,38.8715485377691
"24011",1930,17387,0,0,-75.8290675533406,38.8715485377691
"24011",1940,17549,0,0,-75.8290675533406,38.8715485377691
"24011",1950,18234,0,0,-75.8290675533406,38.8715485377691
"24011",1960,19462,0,0,-75.8290675533406,38.8715485377691
"24011",1970,19781,0,0,-75.8290675533406,38.8715485377691
"24011",1980,23143,0,0,-75.8290675533406,38.8715485377691
"24011",1990,27035,0,0,-75.8290675533406,38.8715485377691
"24011",2000,29772,0,0,-75.8290675533406,38.8715485377691
"35039",1870,NA,0,NA,-106.692175806533,36.510878834288
"35039",1880,NA,0,NA,-106.692175806533,36.510878834288
"35039",1890,NA,1,NA,-106.692175806533,36.510878834288
"35039",1900,NA,0,NA,-106.692175806533,36.510878834288
"35039",1910,NA,1,NA,-106.692175806533,36.510878834288
"35039",1920,19552,0,0,-106.692175806533,36.510878834288
"35039",1930,21381,0,0,-106.692175806533,36.510878834288
"35039",1940,25352,0,0,-106.692175806533,36.510878834288
"35039",1950,24997,0,0,-106.692175806533,36.510878834288
"35039",1960,24193,0,0,-106.692175806533,36.510878834288
"35039",1970,25170,0,0,-106.692175806533,36.510878834288
"35039",1980,29282,0,0,-106.692175806533,36.510878834288
"35039",1990,34365,0,0,-106.692175806533,36.510878834288
"35039",2000,41190,0,0,-106.692175806533,36.510878834288
"22031",1870,14962,0,0,-93.7412669908737,32.0546162853906
"22031",1880,15603,0,0,-93.7412669908737,32.0546162853906
