GEOID,decade,population,source
48383,1830,257.4660949707031,hyde
29203,1830,733.53680419921875,hyde
30047,1830,487.9725646972656,hyde
48431,1830,175.85581970214844,hyde
29187,1830,1365.9610595703125,hyde
08055,1830,164.25955200195313,hyde
08065,1830,127.32169342041016,hyde
36011,1830,24674.8203125,hyde
48253,1830,414.4784240722656,hyde
08117,1830,264.9230041503906,hyde
04013,1830,2617.005615234375,hyde
08049,1830,358.58990478515625,hyde
16037,1830,224.61138916015625,hyde
17037,1830,2100.095703125,hyde
37183,1830,35598.15625,hyde
24510,1830,17087.59765625,hyde
27015,1830,57.68140411376953,hyde
19047,1830,399.617919921875,hyde
36093,1830,17308.35546875,hyde
35051,1830,830.3526000976564,hyde
42041,1830,23261.5390625,hyde
51049,1830,4825.72412109375,hyde
51023,1830,12421.919921875,hyde
42031,1830,11109.66015625,hyde
45037,1830,8210.650390625,hyde
45043,1830,9917.2626953125,hyde
49001,1830,105.3251953125,hyde
30009,1830,343.4556579589844,hyde
51087,1830,17701.91015625,hyde
56035,1830,341.41998291015625,hyde
48245,1830,1457.9678955078125,hyde
53005,1830,25.651634216308594,hyde
53077,1830,39.2021598815918,hyde
27083,1830,54.703819274902344,hyde
45049,1830,4925.33349609375,hyde
18167,1830,5529.13427734375,hyde
13025,1830,1743.413818359375,hyde
17109,1830,1044.353271484375,hyde
12081,1830,498.1580200195313,hyde
18173,1830,4086.4951171875,hyde
17113,1830,3135.946533203125,hyde
01041,1830,2008.101318359375,hyde
12099,1830,1230.6942138671875,hyde
20109,1830,190.8800048828125,hyde
06075,1830,140.0369873046875,hyde
01081,1830,6629.39697265625,hyde
13151,1830,7311.2177734375,hyde
17125,1830,699.6878662109375,hyde
08081,1830,245.4384002685547,hyde
08035,1830,1272.410888671875,hyde
48259,1830,597.86761474609375,hyde
40083,1830,2350.91259765625,hyde
29213,1830,1661.8995361328125,hyde
40051,1830,3480.28564453125,hyde
40001,1830,1292.910400390625,hyde
42127,1830,15389.7568359375,hyde
48379,1830,311.3580322265625,hyde
42089,1830,23472.71484375,hyde
36041,1830,6802.6337890625,hyde
05087,1830,360.2559814453125,hyde
42103,1830,14017.646484375,hyde
36113,1830,20983.5390625,hyde
31067,1830,428.7416076660156,hyde
31073,1830,127.36011505126952,hyde
48063,1830,191.2996368408203,hyde
01119,1830,2728.4404296875,hyde
51125,1830,7057.86865234375,hyde
47033,1830,2843.39697265625,hyde
36123,1830,10753.1337890625,hyde
10005,1830,27158.224609375,hyde
21163,1830,6178.97900390625,hyde
31033,1830,269.2173767089844,hyde
40113,1830,4488.888671875,hyde
05033,1830,790.87078857421875,hyde
09003,1830,74595.5703125,hyde
16027,1830,762.9029541015625,hyde
18003,1830,10913.98046875,hyde
22035,1830,982.7315673828124,hyde
49017,1830,191.80532836914065,hyde
48251,1830,1673.2098388671875,hyde
30037,1830,63.14059829711914,hyde
30043,1830,308.4668884277344,hyde
30059,1830,108.74771118164064,hyde
29009,1830,1568.0009765625,hyde
51033,1830,7168.9833984375,hyde
55099,1830,263.6822204589844,hyde
47171,1830,2250.73046875,hyde
56015,1830,365.36529541015625,hyde
48043,1830,496.2373962402344,hyde
55105,1830,756.83221435546875,hyde
51057,1830,2204.38134765625,hyde
01101,1830,9229.2001953125,hyde
17133,1830,1168.081298828125,hyde
08097,1830,255.59678649902344,hyde
13045,1830,7814.056640625,hyde
06035,1830,397.649169921875,hyde
17157,1830,1139.92529296875,hyde
51081,1830,3682.294677734375,hyde
13059,1830,4368.8515625,hyde
19149,1830,589.2989501953125,hyde
19157,1830,349.7268371582031,hyde
17179,1830,2625.5771484375,hyde
48391,1830,199.0185089111328,hyde
13091,1830,1997.9576416015625,hyde
48393,1830,96.03236389160156,hyde
22095,1830,1828.85693359375,hyde
22099,1830,3456.881591796875,hyde
36033,1830,21128.412109375,hyde
36053,1830,20627.4296875,hyde
47127,1830,1320.2696533203125,hyde
48313,1830,369.41412353515625,hyde
40005,1830,1454.176025390625,hyde
48051,1830,630.78076171875,hyde
48471,1830,769.47100830078125,hyde
01073,1830,18075.017578125,hyde
40069,1830,1276.1390380859375,hyde
48185,1830,786.05059814453125,hyde
40099,1830,1162.5267333984375,hyde
40121,1830,3009.5751953125,hyde
25023,1830,48006.1796875,hyde
28055,1830,312.936767578125,hyde
35003,1830,879.86669921875,hyde
40013,1830,3403.688720703125,hyde
47183,1830,6184.86572265625,hyde
50007,1830,29800.314453125,hyde
53063,1830,64.62689971923828,hyde
37199,1830,3126.850341796875,hyde
12067,1830,150.5759735107422,hyde
17173,1830,1155.6827392578125,hyde
37041,1830,1730.998291015625,hyde
21113,1830,8645.0615234375,hyde
55107,1830,253.29336547851565,hyde
56023,1830,325.35748291015625,hyde
55119,1830,288.65850830078125,hyde
45071,1830,9433.65625,hyde
45083,1830,30150.80078125,hyde
45085,1830,10913.59765625,hyde
30061,1830,189.16461181640625,hyde
27101,1830,49.07807922363281,hyde
45089,1830,9192.033203125,hyde
30069,1830,63.17376708984375,hyde
30093,1830,288.0128173828125,hyde
41003,1830,262.3843994140625,hyde
29201,1830,999.0975952148436,hyde
08039,1830,473.7220458984375,hyde
39145,1830,12633.345703125,hyde
48403,1830,423.203369140625,hyde
13099,1830,1873.04150390625,hyde
48427,1830,1238.8336181640625,hyde
13119,1830,2678.84716796875,hyde
48451,1830,1182.1513671875,hyde
06105,1830,350.3469543457031,hyde
08067,1830,498.0653381347656,hyde
13145,1830,3979.6376953125,hyde
17015,1830,811.0472412109375,hyde
17001,1830,1523.73193359375,hyde
48463,1830,538.37689208984375,hyde
40061,1830,1524.841796875,hyde
49047,1830,368.9305419921875,hyde
48323,1830,1126.6756591796875,hyde
12123,1830,162.05169677734375,hyde
53009,1830,11.527140617370604,hyde
53019,1830,9.105894088745115,hyde
53051,1830,11.466368675231934,hyde
53073,1830,58.18192672729492,hyde
13019,1830,1840.4072265625,hyde
55009,1830,857.82537841796875,hyde
13047,1830,3476.1201171875,hyde
56041,1830,289.2567138671875,hyde
13065,1830,1404.40234375,hyde
23021,1830,12331.583984375,hyde
28107,1830,1835.96533203125,hyde
31163,1830,161.6372528076172,hyde
29019,1830,2748.742919921875,hyde
38103,1830,32.68621826171875,hyde
40123,1830,2620.37109375,hyde
42091,1830,47344.98828125,hyde
48263,1830,80.87449645996094,hyde
49015,1830,167.123779296875,hyde
55139,1830,512.34405517578125,hyde
53001,1830,14.707961082458496,hyde
54025,1830,4544.03173828125,hyde
55075,1830,433.5378723144531,hyde
44007,1830,50255.27734375,hyde
54029,1830,2540.37744140625,hyde
53059,1830,5.45526647567749,hyde
30107,1830,98.92278289794922,hyde
29041,1830,844.904541015625,hyde
50011,1830,19496.130859375,hyde
27049,1830,89.50189208984375,hyde
53075,1830,25.40907096862793,hyde
26021,1830,456.923828125,hyde
41025,1830,140.53762817382813,hyde
27153,1830,54.65974044799805,hyde
30075,1830,165.7865447998047,hyde
01057,1830,2301.316650390625,hyde
48465,1830,901.9082641601564,hyde
13183,1830,1925.813720703125,hyde
39047,1830,5015.23291015625,hyde
13215,1830,6282.984375,hyde
13225,1830,2185.878662109375,hyde
48493,1830,809.54229736328125,hyde
13237,1830,2953.368896484375,hyde
13239,1830,715.032470703125,hyde
13243,1830,1282.0390625,hyde
48503,1830,556.057373046875,hyde
16005,1830,494.38482666015625,hyde
19155,1830,792.83551025390625,hyde
48239,1830,416.21490478515625,hyde
16073,1830,274.2308349609375,hyde
48355,1830,1442.0594482421875,hyde
28069,1830,1363.49658203125,hyde
50023,1830,23819.978515625,hyde
55021,1830,469.1956176757813,hyde
32001,1830,196.2587890625,hyde
13069,1830,2983.045654296875,hyde
32013,1830,243.61228942871097,hyde
32015,1830,93.5260238647461,hyde
35061,1830,1859.69873046875,hyde
30067,1830,452.5619201660156,hyde
13271,1830,1484.65185546875,hyde
13105,1830,2762.373046875,hyde
47157,1830,37960.41015625,hyde
48331,1830,749.9532470703125,hyde
08087,1830,360.9224853515625,hyde
10001,1830,17030.5703125,hyde
28139,1830,1396.0604248046875,hyde
31121,1830,291.65374755859375,hyde
32031,1830,1050.7496337890625,hyde
26057,1830,276.9647216796875,hyde
05041,1830,297.88299560546875,hyde
06001,1830,2046.6787109375,hyde
06061,1830,1168.487060546875,hyde
20021,1830,957.0697021484376,hyde
19071,1830,276.9317932128906,hyde
50027,1830,32510.4296875,hyde
48157,1830,3076.807861328125,hyde
31169,1830,195.41488647460935,hyde
16039,1830,314.2070007324219,hyde
28049,1830,5613.18701171875,hyde
16043,1830,230.48306274414065,hyde
21151,1830,13419.9453125,hyde
42061,1830,12561.7734375,hyde
20135,1830,383.5604248046875,hyde
51141,1830,7821.19189453125,hyde
24009,1830,8549.791015625,hyde
48303,1830,1592.727294921875,hyde
13317,1830,1970.18896484375,hyde
13281,1830,1124.314208984375,hyde
40085,1830,1176.3310546875,hyde
25015,1830,31064.40625,hyde
16015,1830,205.47439575195313,hyde
19017,1830,482.702392578125,hyde
17091,1830,2431.899169921875,hyde
19075,1830,317.2802429199219,hyde
05121,1830,312.1596374511719,hyde
08107,1830,422.7047729492187,hyde
13093,1830,1732.94873046875,hyde
48413,1830,216.1430206298828,hyde
36103,1830,101664.1328125,hyde
37047,1830,7058.14599609375,hyde
45041,1830,15481.0751953125,hyde
15007,1830,6766.8271484375,hyde
42033,1830,20234.0625,hyde
37019,1830,9836.341796875,hyde
46093,1830,318.9728698730469,hyde
13075,1830,1366.0087890625,hyde
39171,1830,5156.98974609375,hyde
28015,1830,1181.4112548828125,hyde
28027,1830,1164.9271240234375,hyde
20005,1830,716.39508056640625,hyde
17195,1830,1589.8759765625,hyde
24039,1830,4411.970703125,hyde
30051,1830,137.8480987548828,hyde
36015,1830,16983.1875,hyde
38095,1830,16.75437355041504,hyde
45051,1830,23868.369140625,hyde
13161,1830,1562.966552734375,hyde
05085,1830,519.82745361328125,hyde
12019,1830,462.189453125,hyde
15003,1830,37648.3671875,hyde
21107,1830,8015.04150390625,hyde
27093,1830,43.89844512939453,hyde
31093,1830,222.6778564453125,hyde
35019,1830,505.22802734375,hyde
46069,1830,70.39195251464844,hyde
19019,1830,458.3674621582031,hyde
22119,1830,2645.46875,hyde
47111,1830,4135.5576171875,hyde
20107,1830,731.8948974609375,hyde
26023,1830,296.4303283691406,hyde
47119,1830,10577.7734375,hyde
22019,1830,6088.734375,hyde
47133,1830,4474.6435546875,hyde
47137,1830,1447.04931640625,hyde
24041,1830,5836.927734375,hyde
24047,1830,7391.2900390625,hyde
20001,1830,705.852783203125,hyde
23023,1830,11056.5087890625,hyde
48089,1830,604.70166015625,hyde
06079,1830,1675.700439453125,hyde
39005,1830,6925.13818359375,hyde
48409,1830,726.39141845703125,hyde
39081,1830,9181.2021484375,hyde
27109,1830,97.0071029663086,hyde
37117,1830,3955.259521484375,hyde
13291,1830,2302.126220703125,hyde
34009,1830,3834.082275390625,hyde
29159,1830,1049.971435546875,hyde
06023,1830,1014.0365600585938,hyde
48359,1830,166.9292449951172,hyde
13297,1830,4549.08544921875,hyde
13303,1830,2586.48486328125,hyde
20009,1830,1476.716064453125,hyde
27037,1830,221.75942993164065,hyde
27001,1830,54.6513671875,hyde
20185,1830,514.70648193359375,hyde
26031,1830,227.26551818847656,hyde
40135,1830,2997.686279296875,hyde
38071,1830,31.549131393432617,hyde
18001,1830,3692.130126953125,hyde
18017,1830,3889.119140625,hyde
48181,1830,1622.2327880859375,hyde
01029,1830,2216.38134765625,hyde
22033,1830,10036.9501953125,hyde
22063,1830,5087.49609375,hyde
01005,1830,3153.6044921875,hyde
29155,1830,857.5738525390625,hyde
40133,1830,2027.9405517578125,hyde
45017,1830,5281.13134765625,hyde
51155,1830,10618.6396484375,hyde
54003,1830,7623.75537109375,hyde
55029,1830,95.25170135498048,hyde
46099,1830,573.9732666015625,hyde
08023,1830,145.21434020996094,hyde
12089,1830,1041.3092041015625,hyde
29097,1830,1702.65625,hyde
31137,1830,227.59701538085935,hyde
48497,1830,1107.29833984375,hyde
48105,1830,316.50732421875,hyde
17139,1830,878.517333984375,hyde
47145,1830,7055.173828125,hyde
17023,1830,639.70135498046875,hyde
47149,1830,19108.18359375,hyde
47153,1830,2970.791748046875,hyde
26059,1830,394.6263427734375,hyde
21125,1830,9716.4189453125,hyde
19183,1830,341.98919677734375,hyde
26061,1830,105.38542938232422,hyde
21129,1830,2775.100341796875,hyde
20125,1830,1186.0301513671875,hyde
21133,1830,6714.462890625,hyde
21135,1830,5683.2216796875,hyde
34013,1830,15003.6494140625,hyde
13309,1830,1343.7117919921875,hyde
13125,1830,481.2215270996094,hyde
06065,1830,5328.40283203125,hyde
13175,1830,4719.52294921875,hyde
41061,1830,182.66098022460935,hyde
41063,1830,100.50666809082033,hyde
51810,1830,14553.8740234375,hyde
13021,1830,5241.13720703125,hyde
01097,1830,12848.8369140625,hyde
56043,1830,175.60546875,hyde
48113,1830,6122.818359375,hyde
26111,1830,279.4485778808594,hyde
20141,1830,413.6257629394531,hyde
20163,1830,513.84417724609375,hyde
20183,1830,470.1314697265625,hyde
26017,1830,281.9313049316406,hyde
26115,1830,528.79791259765625,hyde
26157,1830,361.8833312988281,hyde
40079,1830,3561.04833984375,hyde
06097,1830,1746.1280517578125,hyde
10003,1830,30507.17578125,hyde
19059,1830,330.5779113769531,hyde
19085,1830,355.9739074707031,hyde
28157,1830,885.9774780273436,hyde
32007,1830,518.3839111328125,hyde
34033,1830,6550.73046875,hyde
17059,1830,382.335205078125,hyde
24037,1830,12161.884765625,hyde
26033,1830,336.46368408203125,hyde
31105,1830,166.04403686523438,hyde
26075,1830,821.8939208984375,hyde
20197,1830,960.88690185546875,hyde
48125,1830,129.88816833496094,hyde
49011,1830,464.8817138671875,hyde
27033,1830,44.40182113647461,hyde
21165,1830,2126.878173828125,hyde
21173,1830,4439.990234375,hyde
26107,1830,293.8267822265625,hyde
37193,1830,12269.6337890625,hyde
55027,1830,588.8582763671875,hyde
21177,1830,6154.81787109375,hyde
21183,1830,6536.57080078125,hyde
21189,1830,2241.05810546875,hyde
21193,1830,7346.27001953125,hyde
27053,1830,418.4070739746094,hyde
02050,1830,2353.434326171875,hyde
05077,1830,227.2035675048828,hyde
05117,1830,222.9147796630859,hyde
55051,1830,124.70355224609376,hyde
05017,1830,236.94769287109375,hyde
01071,1830,6440.76611328125,hyde
01089,1830,12554.7626953125,hyde
18053,1830,3996.650390625,hyde
38053,1830,49.61930847167969,hyde
32005,1830,220.470947265625,hyde
02158,1830,1550.3516845703125,hyde
19031,1830,432.6474304199219,hyde
45057,1830,11307.01171875,hyde
49037,1830,442.502197265625,hyde
51131,1830,3008.7744140625,hyde
53047,1830,30.397016525268555,hyde
34007,1830,17972.794921875,hyde
40095,1830,1360.5325927734375,hyde
48387,1830,599.85009765625,hyde
37055,1830,284.5098876953125,hyde
13037,1830,1063.49462890625,hyde
08121,1830,249.42539978027344,hyde
18117,1830,2577.232421875,hyde
18059,1830,3891.461181640625,hyde
20193,1830,496.2505798339844,hyde
22047,1830,2483.833251953125,hyde
23009,1830,20049.787109375,hyde
31041,1830,514.17108154296875,hyde
31113,1830,35.60508728027344,hyde
46087,1830,115.21501159667967,hyde
37153,1830,6714.78125,hyde
27065,1830,29.717098236083984,hyde
27051,1830,25.146957397460938,hyde
21225,1830,3853.64208984375,hyde
17043,1830,5917.61669921875,hyde
17065,1830,370.3973693847656,hyde
17067,1830,1079.2369384765625,hyde
21233,1830,3264.26806640625,hyde
06009,1830,525.89947509765625,hyde
23017,1830,25919.9765625,hyde
23005,1830,39426.890625,hyde
21017,1830,4519.09765625,hyde
06103,1830,760.11895751953125,hyde
18133,1830,3286.939208984375,hyde
18159,1830,1801.466064453125,hyde
19057,1830,365.7002868652344,hyde
51161,1830,14555.1162109375,hyde
19173,1830,183.5269317626953,hyde
55077,1830,155.08778381347656,hyde
20039,1830,322.01470947265625,hyde
20065,1830,342.4325866699219,hyde
16011,1830,492.7980651855469,hyde
16069,1830,347.225830078125,hyde
31021,1830,234.63763427734375,hyde
55001,1830,240.7369079589844,hyde
30011,1830,100.8801498413086,hyde
04007,1830,221.4597930908203,hyde
17035,1830,391.55413818359375,hyde
18015,1830,2843.1533203125,hyde
22061,1830,2689.091796875,hyde
28083,1830,1151.2451171875,hyde
29195,1830,1357.0389404296875,hyde
29179,1830,828.64306640625,hyde
37137,1830,1969.3271484375,hyde
45067,1830,6378.0458984375,hyde
48407,1830,472.7301025390625,hyde
53061,1830,57.09605026245117,hyde
55067,1830,249.3552703857422,hyde
50001,1830,20990.384765625,hyde
47177,1830,5494.947265625,hyde
48207,1830,323.2162780761719,hyde
48371,1830,379.3352966308594,hyde
47067,1830,2440.159912109375,hyde
01039,1830,4008.826904296875,hyde
04005,1830,588.5972900390625,hyde
48443,1830,168.9754638671875,hyde
31179,1830,248.04742431640625,hyde
48167,1830,915.9824829101564,hyde
48175,1830,322.3877258300781,hyde
05051,1830,638.16644287109375,hyde
26131,1830,128.53097534179688,hyde
23031,1830,39946.55078125,hyde
25009,1830,58861.5703125,hyde
21027,1830,6322.48193359375,hyde
47053,1830,7254.33740234375,hyde
46125,1830,156.97671508789065,hyde
21033,1830,3438.150146484375,hyde
42011,1830,36545.0546875,hyde
46103,1830,470.9927062988281,hyde
45011,1830,4974.9638671875,hyde
47021,1830,6196.41748046875,hyde
55081,1830,369.2129821777344,hyde
02020,1830,2631.742919921875,hyde
02068,1830,336.05230712890625,hyde
30111,1830,1091.8590087890625,hyde
27135,1830,28.81692695617676,hyde
55013,1830,290.0415344238281,hyde
42125,1830,27336.185546875,hyde
37039,1830,4641.77294921875,hyde
37099,1830,5689.6591796875,hyde
01105,1830,1593.1942138671875,hyde
01131,1830,2863.576904296875,hyde
39105,1830,6240.53369140625,hyde
39111,1830,5458.140625,hyde
54099,1830,4627.09521484375,hyde
01075,1830,2113.527587890625,hyde
39167,1830,12303.2216796875,hyde
12075,1830,352.4828186035156,hyde
20045,1830,2029.052490234375,hyde
13223,1830,5662.2080078125,hyde
21159,1830,2911.479248046875,hyde
31109,1830,1289.7471923828125,hyde
26141,1830,163.74774169921875,hyde
01003,1830,9675.044921875,hyde
51005,1830,7258.322265625,hyde
51071,1830,6890.32861328125,hyde
12023,1830,415.7597351074219,hyde
54015,1830,1627.91015625,hyde
22085,1830,3599.6015625,hyde
04012,1830,153.41439819335938,hyde
04015,1830,519.655517578125,hyde
04027,1830,560.91339111328125,hyde
47117,1830,5225.400390625,hyde
55061,1830,185.25425720214844,hyde
46021,1830,69.00431823730469,hyde
16013,1830,280.4013977050781,hyde
48369,1830,415.07135009765625,hyde
02070,1830,445.07757568359375,hyde
02122,1830,2509.827880859375,hyde
54013,1830,1264.8387451171875,hyde
54057,1830,4863.201171875,hyde
01127,1830,5152.4228515625,hyde
51171,1830,11026.4384765625,hyde
28163,1830,1657.055908203125,hyde
28143,1830,986.52789306640625,hyde
29129,1830,457.3148498535156,hyde
29197,1830,375.4349060058594,hyde
51063,1830,6459.55615234375,hyde
30091,1830,169.9874267578125,hyde
54047,1830,3445.2568359375,hyde
54031,1830,2888.532958984375,hyde
54091,1830,1980.2923583984375,hyde
54105,1830,931.98663330078125,hyde
01061,1840,5087.30322265625,hyde
08125,1840,277.5434265136719,hyde
17177,1840,4142.970703125,hyde
28153,1840,4577.22900390625,hyde
34041,1840,14682.654296875,hyde
46051,1840,172.40928649902344,hyde
51013,1840,10223.443359375,hyde
21007,1840,2833.8662109375,hyde
37091,1840,2783.231689453125,hyde
13057,1840,11012.1943359375,hyde
13015,1840,8114.115234375,hyde
17155,1840,1200.460693359375,hyde
19001,1840,219.7717742919922,hyde
39121,1840,6453.279296875,hyde
39075,1840,11906.640625,hyde
27059,1840,36.629661560058594,hyde
18013,1840,3544.462646484375,hyde
29075,1840,1459.8529052734375,hyde
31079,1840,660.8685302734375,hyde
46005,1840,252.24429321289065,hyde
48093,1840,490.6774291992187,hyde
51640,1840,367.1539306640625,hyde
54063,1840,3115.57177734375,hyde
48233,1840,353.5815734863281,hyde
27165,1840,31.394611358642575,hyde
46107,1840,74.11504364013672,hyde
28009,1840,2285.043701171875,hyde
21047,1840,11988.9453125,hyde
31075,1840,38.21271896362305,hyde
09013,1840,20679.044921875,hyde
13295,1840,6543.666015625,hyde
20075,1840,225.28567504882813,hyde
26089,1840,848.53594970703125,hyde
28141,1840,4128.26318359375,hyde
40067,1840,1142.0001220703125,hyde
48487,1840,449.72357177734375,hyde
21003,1840,5042.24462890625,hyde
05043,1840,901.4693603515624,hyde
05039,1840,473.6624145507813,hyde
18049,1840,4501.78515625,hyde
20113,1840,1440.805908203125,hyde
21197,1840,3349.256591796875,hyde
21217,1840,4534.12060546875,hyde
26073,1840,2499.229248046875,hyde
28155,1840,2199.760498046875,hyde
31143,1840,241.93508911132813,hyde
21073,1840,8896.6494140625,hyde
31035,1840,218.06532287597656,hyde
42027,1840,28449.65625,hyde
47075,1840,5005.0546875,hyde
47139,1840,4296.640625,hyde
51009,1840,10610.2021484375,hyde
55069,1840,367.0993957519531,hyde
48381,1840,1282.26171875,hyde
19159,1840,195.0240173339844,hyde
27023,1840,40.44668960571289,hyde
20069,1840,505.4773864746094,hyde
40021,1840,2508.2841796875,hyde
18005,1840,8101.28369140625,hyde
09015,1840,19480.248046875,hyde
12061,1840,406.6129760742187,hyde
19005,1840,293.25714111328125,hyde
22065,1840,2380.047607421875,hyde
26055,1840,2056.8876953125,hyde
29153,1840,2154.96044921875,hyde
42071,1840,67991.1875,hyde
48195,1840,203.02671813964844,hyde
51510,1840,3316.94873046875,hyde
56033,1840,263.5745849609375,hyde
08111,1840,30.597017288208008,hyde
13135,1840,28739.98828125,hyde
18067,1840,6833.3173828125,hyde
19175,1840,198.20860290527344,hyde
39063,1840,12807.2314453125,hyde
26035,1840,1547.4388427734375,hyde
29229,1840,2506.593505859375,hyde
21203,1840,4490.3046875,hyde
29101,1840,5136.90625,hyde
48173,1840,161.63131713867188,hyde
48129,1840,175.6194610595703,hyde
48223,1840,724.716796875,hyde
54041,1840,2465.885009765625,hyde
51630,1840,900.17218017578125,hyde
53021,1840,17.030963897705078,hyde
08009,1840,122.27570343017578,hyde
47113,1840,11655.2177734375,hyde
27149,1840,33.244529724121094,hyde
38015,1840,86.176177978515625,hyde
13229,1840,2157.24658203125,hyde
18183,1840,5504.9736328125,hyde
18115,1840,1825.79345703125,hyde
12037,1840,112.08035278320313,hyde
26071,1840,1009.109375,hyde
29011,1840,1652.4910888671875,hyde
31145,1840,284.0918884277344,hyde
40041,1840,1993.0496826171875,hyde
47131,1840,7124.48828125,hyde
55071,1840,430.21441650390625,hyde
01027,1840,3810.504150390625,hyde
12115,1840,917.2938232421876,hyde
17159,1840,1282.791748046875,hyde
19181,1840,670.0286865234375,hyde
26039,1840,1075.76025390625,hyde
28115,1840,4649.20751953125,hyde
19197,1840,327.5119934082031,hyde
31101,1840,338.2872009277344,hyde
36099,1840,18219.474609375,hyde
28003,1840,4466.869140625,hyde
48467,1840,1039.2021484375,hyde
51093,1840,4953.73388671875,hyde
56019,1840,192.2912445068359,hyde
54005,1840,4355.76904296875,hyde
19131,1840,360.284423828125,hyde
28137,1840,4012.04248046875,hyde
38039,1840,16.920490264892578,hyde
31059,1840,204.9717254638672,hyde
31007,1840,95.13726806640624,hyde
18037,1840,6565.02734375,hyde
05027,1840,1097.8115234375,hyde
08099,1840,211.17904663085935,hyde
18077,1840,5180.13671875,hyde
19043,1840,413.802734375,hyde
24025,1840,24124.4296875,hyde
40141,1840,1149.5621337890625,hyde
40045,1840,893.05120849609375,hyde
51083,1840,13600.66796875,hyde
13081,1840,1892.154052734375,hyde
05125,1840,2144.13330078125,hyde
08027,1840,99.99381256103516,hyde
13097,1840,8111.90576171875,hyde
17095,1840,4180.330078125,hyde
20151,1840,534.6785888671875,hyde
22003,1840,2893.260009765625,hyde
26067,1840,3128.185546875,hyde
31099,1840,232.82958984375,hyde
22043,1840,5202.369140625,hyde
42019,1840,31799.533203125,hyde
29173,1840,1723.391845703125,hyde
48169,1840,192.68975830078125,hyde
47025,1840,7027.25,hyde
55121,1840,375.2394409179687,hyde
47125,1840,19037.0859375,hyde
08043,1840,480.3868408203125,hyde
20155,1840,2769.849853515625,hyde
21169,1840,3435.385986328125,hyde
29205,1840,952.5791625976564,hyde
39163,1840,6174.9248046875,hyde
42077,1840,27628.115234375,hyde
26101,1840,1306.5587158203125,hyde
13259,1840,1808.84521484375,hyde
18051,1840,6577.4541015625,hyde
19109,1840,474.5460510253906,hyde
27091,1840,52.76803207397461,hyde
31131,1840,323.7948303222656,hyde
48203,1840,1176.4813232421875,hyde
51193,1840,2114.018798828125,hyde
05141,1840,1011.3927001953124,hyde
12077,1840,198.4434356689453,hyde
16061,1840,86.05846405029297,hyde
18081,1840,10008.6435546875,hyde
18113,1840,7580.9326171875,hyde
20159,1840,874.831787109375,hyde
21029,1840,9435.177734375,hyde
28117,1840,4343.4228515625,hyde
28071,1840,5256.06201171875,hyde
21137,1840,6427.42138671875,hyde
37061,1840,6762.54833984375,hyde
40153,1840,1759.450927734375,hyde
46059,1840,121.21495056152344,hyde
46067,1840,191.8003692626953,hyde
48249,1840,775.2489624023436,hyde
51135,1840,4986.8115234375,hyde
55005,1840,467.92047119140625,hyde
51700,1840,5759.52783203125,hyde
48309,1840,2309.549072265625,hyde
18111,1840,3637.3955078125,hyde
20047,1840,418.7888488769531,hyde
28123,1840,5202.49853515625,hyde
29061,1840,2053.75244140625,hyde
29059,1840,2210.763427734375,hyde
31077,1840,121.63754272460938,hyde
31039,1840,293.1881103515625,hyde
18047,1840,4748.7744140625,hyde
12003,1840,293.8872985839844,hyde
20187,1840,239.75955200195313,hyde
28109,1840,7200.640625,hyde
32009,1840,56.77544403076172,hyde
39035,1840,61854.48828125,hyde
06099,1840,1843.36181640625,hyde
12083,1840,1778.4349365234375,hyde
13221,1840,3438.870849609375,hyde
18069,1840,7145.93505859375,hyde
19013,1840,1305.9718017578125,hyde
20123,1840,443.26617431640625,hyde
21187,1840,5679.82177734375,hyde
22039,1840,3993.65869140625,hyde
39057,1840,19814.2265625,hyde
36039,1840,24934.84375,hyde
39101,1840,13751.482421875,hyde
46045,1840,111.70661926269533,hyde
47101,1840,2897.437255859375,hyde
46129,1840,92.401763916015625,hyde
49035,1840,1708.66796875,hyde
54035,1840,5763.89404296875,hyde
48007,1840,139.9756622314453,hyde
48499,1840,815.41741943359375,hyde
19095,1840,355.0578918457031,hyde
37083,1840,8069.2490234375,hyde
28077,1840,3084.868896484375,hyde
13209,1840,1666.8939208984375,hyde
13319,1840,2745.32275390625,hyde
31043,1840,233.0279541015625,hyde
42047,1840,10095.0244140625,hyde
08077,1840,1302.616455078125,hyde
16055,1840,721.57183837890625,hyde
19145,1840,318.855712890625,hyde
27167,1840,25.74869728088379,hyde
36119,1840,77561.6015625,hyde
47011,1840,10142.4189453125,hyde
48295,1840,234.9276885986328,hyde
12079,1840,493.0473937988281,hyde
13159,1840,2319.769775390625,hyde
17029,1840,4336.330078125,hyde
17147,1840,2710.7080078125,hyde
20105,1840,386.3923950195313,hyde
26165,1840,1615.7244873046875,hyde
27057,1840,43.38804626464844,hyde
28131,1840,2935.823486328125,hyde
31115,1840,38.21055221557617,hyde
26125,1840,13810.990234375,hyde
47175,1840,2272.969482421875,hyde
48327,1840,140.158203125,hyde
48361,1840,900.8211669921876,hyde
54011,1840,6991.685546875,hyde
48317,1840,167.19100952148438,hyde
48003,1840,200.52249145507813,hyde
19023,1840,397.5567932128906,hyde
47121,1840,3504.599853515625,hyde
19027,1840,396.3489990234375,hyde
21181,1840,2690.010498046875,hyde
21123,1840,3626.26025390625,hyde
39173,1840,18186.578125,hyde
31013,1840,240.4348602294922,hyde
