spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.024623800428589866,0.030365529605884616,0,0.0028708645886473764,0.01402789031491696
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.012440319294452853,0.021239460898686096,10,0.0043995708021166225,0.008591780661515037
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.011701048562168293,0.05057321010112718,20,0.019436080769479447,0.01588629047533048
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.0021794588726941587,0.025129111357469727,30,0.011474826242387784,0.006966471997490787
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.01917657236382988,0.008796264488103892,40,-0.005190153937862992,0.007135927768350452
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.03018579244385385,0.0038316045169993103,50,-0.01317709396342727,0.008677907387972745
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.08230018117444574,-0.011247962773862308,-50,-0.04677407197415402,0.01812556591851618
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.042196134114378364,-7.964511936405932e-4,-40,-0.02149629265400948,0.010561143602229024
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.037857225756984574,0.06529026349504494,-30,0.013716518869030178,0.026313135013272832
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.015255314648448641,0.021755684493738145,-20,0.003250184922644752,0.009441581413823159
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.034771242426667265,0.06452254295585587,0,0.014875650264594305,0.025330047291459983
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.0022435710866058646,0.06186589376129814,10,0.032054732423952,0.01520977619252354
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.017547737895188043,0.14085693480178238,20,0.07920233634848521,0.031456427782294474
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.07314639365310735,0.11456647393334332,30,0.09385643379322534,0.01056634701026428
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.04333598130455115,0.08073377173701618,40,0.06203487652078367,0.009540252661343122
