spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.006819456694442884,0.002588824150603815,-20,-0.0021153162719195345,0.002400071644144566
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.005241693441047341,0.010635974971521705,0,0.007938834206284523,0.001376092227161827
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.03015698191457921,0.03686838771337334,10,0.033512684813976276,0.0017120933160189107
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.012243623056963979,0.018747458326128848,20,0.015495540691546414,0.0016591416502971608
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.03647385542360374,0.042620201976122034,30,0.03954702869986289,0.0015679455491118095
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,0.0034661241262605395,0.01516927315081199,40,0.009317698638536265,0.0029854972001406763
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE,-0.010762853185070233,-0.0021853639365360207,50,-0.006474108560803126,0.0021881350123811763
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.006481590208346356,0.011784267209720943,-50,0.0026513385006872933,0.004659657504609005
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.020946859647142296,-0.004243793465541863,-40,-0.012595326556342079,0.004260986270816437
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.016043429694682733,0.02564493029282315,-30,0.020844179993752942,0.0024493623974848008
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.004022259377639466,0.004889352887703002,-20,4.3354675503176794e-4,0.0022733704758526705
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.0026217082187136227,0.008158234139935725,0,0.0053899711793246735,0.0014123790615362506
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.024514329455084586,0.03231558806503676,10,0.02841495876006067,0.001990116992334738
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.00416395715093671,0.011533946070413779,20,0.007848951610675245,0.0018800992141523134
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,0.02421296588518065,0.034490187298891604,30,0.02935157659203613,0.0026217401565589173
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.01193690310806576,0.005083670115573705,40,-0.0034266164962460277,0.004341982965214149
High access vs low-access counties only,"STEM births per 1,000 population",Wooldridge ETWFE + county pre-period trend,-0.029469731329587225,-0.014064842115494774,50,-0.021767286722541,0.0039298186770644
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.05638918069056273,-0.009345670474410307,-50,-0.032867425582486516,0.01200089546330419
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.0785766790908992,-0.038926687179359445,-40,-0.05875168313512932,0.010114793854984632
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.009303531000724735,0.01679541275031777,-30,0.0037459408747965166,0.006657893814041455
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.03280565417919646,-0.007167459415782437,-20,-0.01998655679748945,0.0065403558069933735
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.02417199408793949,0.03526077390810062,0,0.029716383998020054,0.0028287703622860024
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.12470588046759126,0.14069144391731034,10,0.1326986621924508,0.0040779498596222145
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.07321080683193891,0.10318170388227872,20,0.08819625535710882,0.007645637002637707
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.14203561338504878,0.1636534894800118,30,0.15284455143253028,0.0055147643099395394
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.03244372506434448,0.05857267249865879,40,0.045508198781501634,0.006665547814876101
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,-0.0057180717620979454,0.011974052161431416,50,0.0031279901996667356,0.004513296919267694
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.02208271014164847,0.013893300440469705,-50,-0.004094704850589383,0.009177553719928106
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.05269673151557905,-0.02164755365683738,-40,-0.03717214258620821,0.007920708637434099
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.006859358852811706,0.029405243628672084,-30,0.018132301240741895,0.0057515012183317294
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.024624373784462316,-9.62379444579331e-4,-20,-0.012793376614520824,0.006036223045888516
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.01697996813525004,0.028066439494824055,0,0.022523203815037047,0.0028281814692790856
