outcome,sample,timing,control_spec,control_group,event_time,estimate,se,ci_low,ci_high
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,-50,-0.44796242835039657,0.10557561674523096,-0.6548906371710492,-0.2410342195297439
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,-40,-0.20092254035242416,0.07821945822262961,-0.3542326784687782,-0.047612402236070106
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,-30,-0.06769047091427485,0.08388789267694947,-0.23211074056109582,0.09672979873254611
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,-20,-0.02267465294979189,0.07698384697889418,-0.17356299302842448,0.12821368712884068
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,0,0.1053517915696857,0.07184912832881156,-0.03547249995478495,0.24617608309415634
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,10,0.218848465185806,0.07728844304807038,0.06736311681158805,0.37033381356002393
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,20,0.17874833860387979,0.08815151701314614,0.00597136525811337,0.3515253119496462
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,30,0.4199095399897649,0.0955392553154235,0.23265259957153483,0.6071664804079949
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,40,0.4257904555738094,0.1029130724798696,0.224080833513265,0.6275000776343538
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,50,0.4931386899770756,0.10324951482783194,0.290769640914525,0.6955077390396263
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,60,0.5138136490630644,0.09754119933999762,0.32263289835666903,0.7049943997694597
log1p_n_stem,combined_us_europe,standard_decade,population_log,notyettreated,70,0.27764497406954186,0.11357570472124433,0.05503659281590298,0.5002533553231807
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-0.5404617924439215,2.0945155953162997,-4.645712359263869,3.5647887743760256
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-60,0.34354015026568807,1.847611553560132,-3.2777784947121704,3.964858795243547
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-50,0.1521174839324108,1.322820410220999,-2.4406105201007473,2.7448454879655686
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-40,0.07967798738642347,1.1642213996112678,-2.2021959558516615,2.3615519306245085
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-30,2.826024418545317,1.6237392795992598,-0.35650456946923237,6.008553406559866
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-20,1.1566893971230128,1.3028488435043497,-1.3968943361455124,3.710273130391538
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,0,0.14277922011088992,0.5348270835593897,-0.9054818636655138,1.1910403038872936
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,10,-1.7383623845929002,1.0172077430155002,-3.7320895609032805,0.25536479171748017
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,20,-2.9931530446223347,1.3317026545027777,-5.603290247447779,-0.3830158417968903
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,30,-3.035493048550416,1.467186450681688,-5.911178491886524,-0.15980760521430737
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,40,-3.2901412311758054,1.629885430485861,-6.484716674928093,-0.09556578742351807
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,50,-3.3185294628602744,1.6573082788155802,-6.566853689338812,-0.07020523638173737
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,60,-3.956475775239392,1.6121494756398576,-7.116288747493513,-0.7966628029852711
inventors_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,70,-4.458727550598916,1.7652570459755537,-7.918631360711002,-0.9988237404868312
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-0.17957359998148836,0.8557562621217891,-1.8568558737401952,1.4977086737772183
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-60,0.4423225301944645,0.7009080169164842,-0.9314571829618445,1.8161022433507734
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-50,-0.1485072005726323,0.5150771293171652,-1.158058374034276,0.8610439728890115
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-40,0.5359087974450747,0.5466583224231529,-0.535541514504305,1.6073591093944544
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-30,1.4596430428191078,0.7639118667839977,-0.03762421607752753,2.956910301715743
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-20,0.5273479482958175,0.6840586665750964,-0.8134070381913713,1.8681029347830065
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,0,0.686214980146014,0.5357020615405268,-0.3637610604734185,1.7361910207654465
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,10,-0.2834034241287554,0.44601624749251756,-1.1575952692140898,0.590788420956579
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,20,-0.7575792843685554,0.43731971968263095,-1.6147259349465122,0.09956736620940132
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,30,-0.8888824490471013,0.4537057647320984,-1.7781457479220142,3.8084982781150245e-4
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,40,-1.0882971073010381,0.5291523032845118,-2.1254356217386814,-0.05115859286339508
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,50,-1.1966196058904632,0.5852072539479202,-2.3436258236283867,-0.049613388152539795
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,60,-1.4931241240600845,0.5259396289710917,-2.523965796843424,-0.46228245127674494
stem_per_100k_pop,combined_us_europe,alternative_decade,population_log,notyettreated,70,-1.6826608390796205,0.5929982811126775,-2.8449374700604686,-0.5203842080987726
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-11.243328126654665,5.409599826964813,-21.8461437875057,-0.6405124658036314
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-60,-9.057842954513655,4.459906930200014,-17.799260537705685,-0.3164253713216265
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-50,-8.212585578322326,3.7394268271968922,-15.541862159628234,-0.8833089970164174
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-40,-6.134455984668506,3.17902815545633,-12.365351169362913,0.0964392000259009
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-30,-4.232549063946392,3.020996172662246,-10.153701562364393,1.6886034344716103
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-20,-2.22950572045843,2.134418681250931,-6.412966335710255,1.953954894793395
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,0,3.6367312826793365,1.3597521063168856,0.971617154298241,6.301845411060432
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,10,5.351666862968074,1.4810143921979435,2.4488786542601044,8.254455071676043
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,20,7.941887202798339,2.3727921762423096,3.2912145373634125,12.592559868233266
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,30,12.804427489891275,3.4473853044574954,6.047552293154584,19.561302686627965
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,40,18.21791545935784,4.496551749121222,9.404674031080246,27.031156887635433
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,50,23.696971853156985,6.535036500566844,10.88830031204597,36.505643394268
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,60,19.537103758437336,3.826274377642304,12.037605978258421,27.036601538616253
n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,70,15.030731656275405,5.243728708264364,4.753023388077251,25.30843992447356
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-0.6836680960512563,0.1352325051013777,-0.9487238060499565,-0.4186123860525561
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-60,-0.47900457246833195,0.12056014420518879,-0.715302455110502,-0.24270668982616192
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-50,-0.3515771308917874,0.08705639360796653,-0.5222076623634018,-0.18094659942017297
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-40,-0.2831200747835245,0.09100836417813703,-0.4614964685726731,-0.10474368099437595
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-30,-0.06859675933581272,0.080162524917742,-0.22571530817458704,0.0885217895029616
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-20,0.004483792707205788,0.06679352494356827,-0.12643151618218804,0.1353991015965996
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,0,0.15494715365080067,0.06801260481668195,0.021642448210104054,0.2882518590914973
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,10,0.2101412638092658,0.06341906008888934,0.08583990603504268,0.3344426215834889
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,20,0.25552676568756305,0.08176923312446117,0.09525906876361914,0.415794462611507
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,30,0.43247459239594366,0.08921738284695718,0.25760852201590756,0.6073406627759798
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,40,0.5058882593496093,0.10265007069356505,0.30469412079022185,0.7070823979089969
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,50,0.6520451679529913,0.09269540930867332,0.4703621657079916,0.833728170197991
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,60,0.6026039787060535,0.10936911454676675,0.3882405141943907,0.8169674432177163
log1p_n_inventors,combined_us_europe,alternative_decade,population_log,notyettreated,70,0.4375853945486747,0.132596678680372,0.17769590433514554,0.6974748847622039
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-4.580786311051844,1.905789102596406,-8.3161329521408,-0.8454396699628881
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-60,-3.5385522708444643,1.430069914162376,-6.341489302602721,-0.7356152390862074
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-50,-3.446187534373795,1.4877487476273066,-6.3621750797233165,-0.5301999890242741
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-40,-2.0347650015986156,1.2341101094529396,-4.453620816126377,0.3840908129291458
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-30,-1.1797471187508917,0.7055338030703526,-2.5625933727687826,0.20309913526699952
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-20,-0.6699378496441325,0.7876755668499259,-2.213781960669987,0.8739062613817222
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,0,1.8745433306167014,0.6211273568133437,0.6571337112625477,3.091952949970855
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,10,2.407569374613728,0.7604873795491645,0.9170141106973657,3.8981246385300903
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,20,3.630100480019577,1.063423474987536,1.5457904690440065,5.714410490995148
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,30,5.142839104130395,1.5128086260648264,2.177734197043336,8.107944011217455
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,40,6.913367934705145,2.230394450169476,2.5417948123729728,11.284941057037319
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,50,9.004554649199756,2.347093488481522,4.404251411775973,13.604857886623538
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,60,6.3871621374190015,1.5962821381328531,3.2584491466786094,9.515875128159394
n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,70,4.15003345833567,2.3854895811306482,-0.5255261206804,8.82559303735174
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-70,-0.5601084211623005,0.11209773626234407,-0.7798199842364949,-0.34039685808810616
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-60,-0.4113326076171509,0.09474642344720222,-0.5970355975736672,-0.22562961766063455
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-50,-0.3900265922229673,0.08985058204819459,-0.5661337330374288,-0.21391945140850593
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-40,-0.16462250000961812,0.07827257836732172,-0.31803675360956873,-0.011208246409667527
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-30,-0.02767476117154446,0.0836585563790597,-0.19164553167450146,0.13629600933141253
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-20,-0.011175237895429107,0.08131526496811596,-0.17055315723293638,0.14820268144207818
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,0,0.19192256887644515,0.06808122121470621,0.058483375295620976,0.32536176245726933
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,10,0.21064060176629357,0.07440683953174868,0.06480319628406617,0.35647800724852097
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,20,0.2873992439333997,0.09075467495222479,0.10952008102703914,0.4652784068397603
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,30,0.41725561693453583,0.10417045259956043,0.2130815298393974,0.6214297040296742
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,40,0.4327312879367683,0.08816828511466483,0.2599214491120252,0.6055411267615114
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,50,0.5472144491364218,0.0980485272558307,0.35503933571499363,0.7393895625578499
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,60,0.5017316534086909,0.09935127211522113,0.30700316006285744,0.6964601467545243
log1p_n_stem,combined_us_europe,alternative_decade,population_log,notyettreated,70,0.29230200253457983,0.1253691169801232,0.046578533253538335,0.5380254718156213
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-70,-2.438139648249344,3.0725034400582034,-8.460246390763423,3.5839670942647346
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-60,-0.7980962528681678,2.2460668103082266,-5.200387201072291,3.604194695335956
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-50,-0.7176616961151736,1.6380214298174405,-3.928183698557357,2.49286030632701
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-40,-0.40513002043226554,1.389883599324457,-3.129301875108201,2.31904183424367
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-30,1.4202058084521083,0.9942780500267758,-0.5285791696003723,3.3689907865045887
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-20,-0.09191612234334041,0.9254936355040263,-1.905883647931232,1.722051403244551
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,0,-0.4380886483963352,0.6619177833512486,-1.7354475037647825,0.859270206972112
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,10,-1.093615721628943,0.86239195689646,-2.7839039571460047,0.5966725138881184
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,20,-2.6667369523905524,1.216960864014172,-5.05198024585833,-0.2814936589227752
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,30,-2.812118413554945,1.1441753702965534,-5.0547021393361895,-0.5695346877737002
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,40,-2.755087154797507,1.3621708899516647,-5.42494209910277,-0.08523221049224405
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,50,-3.135769486338713,1.3746276129543238,-5.830039607729187,-0.4414993649482386
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,60,-3.5337938484649474,1.3708813009059182,-6.220721198240547,-0.8468664986893479
inventors_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,70,-4.123201969283612,1.4005956579656127,-6.868369458896213,-1.3780344796710113
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-70,-1.0667434252925432,0.737196034770698,-2.511647653443111,0.3781608028580248
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-60,-0.09775946823035593,0.7470442077077524,-1.5619661153375506,1.3664471788768386
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-50,-0.8457951972524111,0.6683675311912671,-2.155795558387295,0.46420516388247246
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-40,0.32151738685038006,0.6222949766248665,-0.8981807673343585,1.5412155410351185
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-30,0.9270563102727256,0.6090657258952491,-0.2667125124819627,2.120825133027414
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-20,-0.1132584483717339,0.5460246249536527,-1.1834667132808931,0.9569498165374254
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,0,0.3249183017542343,0.4618029278101523,-0.5802154367536642,1.2300520402621329
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,10,-0.11655015190789081,0.49018342484148564,-1.0773096645972027,0.844209360781421
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,20,-0.7527450872718063,0.4716584686709654,-1.6771956858668986,0.17170551132328582
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,30,-0.923053698511155,0.37857575740712973,-1.6650621830291295,-0.18104521399318074
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,40,-0.863013635674624,0.41881735362818817,-1.6838956487858727,-0.042131622563375215
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,50,-1.367262841512985,0.3823160656666953,-2.116602330219708,-0.6179233528062623
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,60,-1.4046015983329148,0.38601974133190253,-2.1612002913434436,-0.6480029053223858
stem_per_100k_pop,europe_city_only,standard_decade,population_log,notyettreated,70,-1.5792171865442706,0.49447933864945,-2.5483966902971926,-0.6100376827913486
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-70,-12.231803218864464,8.153412481670774,-28.21249168293918,3.7488852452102535
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-60,-9.836481141748678,5.604010051787167,-20.820340843251525,1.14737855975417
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-50,-8.97270164814017,4.799322376519184,-18.379373506117773,0.4339702098374314
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-40,-7.550086072244547,3.9383577367504996,-15.269267236275525,0.16909509178643223
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-30,-4.942513008388054,4.008830974171258,-12.79982171776372,2.9147957009876118
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-20,-3.9988843551912803,2.597592029155427,-9.090164732335918,1.0923960219533564
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,0,1.5966818097687234,1.0714498575464655,-0.5033599110223488,3.6967235305597956
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,10,5.308843498755081,2.4687117834727674,0.470168403148457,10.147518594361706
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,20,6.570647603882383,2.5131034112108046,1.6449649179092063,11.49633028985556
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,30,10.347074697110596,3.362934658845702,3.7557227657730197,16.938426628448173
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,40,17.727788157415898,5.226309130578359,7.484222261482314,27.97135405334948
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,50,17.945414513734622,7.741926661261154,2.7712382576627608,33.119590769806486
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,60,20.249535600462696,6.458634628252639,7.590611729087524,32.90845947183787
n_inventors,europe_city_only,standard_decade,population_log,notyettreated,70,11.525053593933897,4.694158274362212,2.324503376183962,20.725603811683833
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-70,-0.6609098313098399,0.16983733879811241,-0.9937910153541403,-0.3280286472655396
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-60,-0.3797286891925258,0.11786927861722783,-0.6107524752822924,-0.14870490310275924
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-50,-0.3605400199349184,0.1001611646410475,-0.5568559026313715,-0.1642241372384653
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-40,-0.23137109560896219,0.08179232227524538,-0.39168404726844314,-0.07105814394948123
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-30,-0.05867448252637991,0.10151125837595187,-0.2576365489432456,0.14028758389048576
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-20,-0.03792615470708554,0.07396100278658471,-0.18288972016879157,0.10703741075462048
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,0,0.01387687839269477,0.078492418861142,-0.13996826257514355,0.1677220193605331
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,10,0.1933447982048653,0.07186415730331781,0.05249104989036238,0.3341985465193682
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,20,0.15691700106179093,0.08583167885538764,-0.011313089494768835,0.3251470916183507
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,30,0.3226568050206546,0.09551717164076491,0.13544314860475537,0.5098704614365538
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,40,0.42966137757459166,0.10718376709159719,0.2195811940750612,0.6397415610741222
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,50,0.5241750948837838,0.09308514558154288,0.34172820954395977,0.7066219802236078
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,60,0.5433618970392406,0.12367406539688325,0.3009607288613495,0.7857630652171318
log1p_n_inventors,europe_city_only,standard_decade,population_log,notyettreated,70,0.3985080199272426,0.14905555151092173,0.10635913896583604,0.6906569008886492
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-70,-4.860482216780709,2.7124973562794543,-10.17697703508844,0.4560126015270214
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-60,-3.6295581061372184,1.8908628779088752,-7.335649346838614,0.0765331345641771
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-50,-3.8940915028135237,1.9450284045928163,-7.706347175815443,-0.08183582981160376
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-40,-2.62577746856755,1.4964109969760109,-5.558743022640531,0.3071880855054312
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-30,-1.3843614756543003,0.8926746101932995,-3.1340037116331674,0.3652807603245667
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-20,-1.5490106897362006,0.9007437287584408,-3.3144683981027443,0.21644701863034332
n_stem,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_stem,europe_city_only,standard_decade,population_log,notyettreated,0,0.801845952516859,0.6086093248102358,-0.39102832411120303,1.9947202291449209
n_stem,europe_city_only,standard_decade,population_log,notyettreated,10,2.4691110826174527,1.1175955183575992,0.27862386663655814,4.659598298598347
n_stem,europe_city_only,standard_decade,population_log,notyettreated,20,2.744186017143923,1.0591047323832001,0.6683407416728508,4.8200312926149955
n_stem,europe_city_only,standard_decade,population_log,notyettreated,30,3.821257987208453,1.3529788064125574,1.1694195266398406,6.473096447777065
n_stem,europe_city_only,standard_decade,population_log,notyettreated,40,6.737044714377138,2.3333055505905893,2.163765835219583,11.310323593534694
n_stem,europe_city_only,standard_decade,population_log,notyettreated,50,5.593966316579853,2.1227833499245814,1.4333109507276731,9.754621682432033
n_stem,europe_city_only,standard_decade,population_log,notyettreated,60,6.167629113498909,2.3091218730827707,1.6417502422566779,10.693507984741139
n_stem,europe_city_only,standard_decade,population_log,notyettreated,70,2.5230828580367968,1.5354747643430304,-0.4864476800755426,5.532613396149136
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-70,-0.6461457417726806,0.1375151199353971,-0.9156753768460589,-0.37661610669930223
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-60,-0.38073217457605407,0.10699260405206103,-0.5904376785180937,-0.17102667063401447
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-50,-0.4792606375065377,0.11385260265379536,-0.7024117387079766,-0.2561095363050988
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-40,-0.15496095891348924,0.08456468906326331,-0.3207077494774853,0.010785831650506839
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-30,-0.036704765008412646,0.10386990242501201,-0.24028977376143618,0.1668802437446109
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-20,-0.06284897044972625,0.09150990786607772,-0.24220838986723858,0.1165104489677861
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,0,0.087606960984261,0.08300011523006084,-0.07507326486665826,0.25028718683518025
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,10,0.19257110950366702,0.08254202506157293,0.03078874038298407,0.35435347862434996
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,20,0.18680999272483725,0.09762644781396437,-0.004537844990532919,0.37815783044020745
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,30,0.3023806852370007,0.08899087772025835,0.1279585649052943,0.476802805568707
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,40,0.37565090896445197,0.09117363820648486,0.19695057807974164,0.5543512398491623
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,50,0.3517323045805845,0.09610557109484472,0.16336538523468888,0.5400992239264801
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,60,0.4309106776963951,0.10728109458408118,0.22063973231159598,0.6411816230811942
log1p_n_stem,europe_city_only,standard_decade,population_log,notyettreated,70,0.288632504168728,0.12285076674308995,0.04784500135227168,0.5294200069851843
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-70,-1.7747494680323856,2.7156542455244543,-7.097431789260316,3.547932853195545
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-60,-0.6996638340217214,2.208172311408546,-5.027681564382471,3.6283538963390285
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-50,-0.5561421257834436,1.456407577823903,-3.4107009783182933,2.298416726751406
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-40,-0.4160006005208974,1.4212489723950923,-3.201648586415278,2.3696473853734834
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-30,1.4829831141022696,0.9555170993809259,-0.38983040068434516,3.3557966288888843
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-20,-0.1493387411914985,1.0102497522976497,-2.129428255694892,1.8307507733118948
